year,municipality,type_of_debt,mean_debt_euro
2006,Ranua,Study loans,634
2006,Rovaniemi,Study loans,1312
2006,Pello,Study loans,428
2006,Ylitornio,Study loans,415
2006,Enontekiö,Study loans,553
2006,Kittilä,Study loans,576
2006,Kolari,Study loans,614
2006,Muonio,Study loans,587
2006,Maarianhamina - Mariehamn,Study loans,1660
2006,Eckerö,Study loans,1140
2006,Finström,Study loans,981
2006,Geta,Study loans,978
2006,Hammarland,Study loans,1149
2006,Jomala,Study loans,1087
2006,Lemland,Study loans,1203
2006,Lumparland,Study loans,699
2006,Saltvik,Study loans,1083
2006,Sund,Study loans,983
2006,Brändö,Study loans,370
2006,Föglö,Study loans,891
2006,Kumlinge,Study loans,1186
2006,Kökar,Study loans,691
2006,Sottunga,Study loans,889
2006,Vårdö,Study loans,767
2007,Espoo,Study loans,875
2007,Helsinki,Study loans,1249
2007,Hyvinkää,Study loans,607
2007,Järvenpää,Study loans,660
2007,Karkkila,Study loans,338
2007,Kauniainen,Study loans,569
2007,Kerava,Study loans,626
2007,Kirkkonummi,Study loans,590
2007,Lohja,Study loans,422
2007,Mäntsälä,Study loans,427
2007,Nurmijärvi,Study loans,456
2007,Pornainen,Study loans,375
2007,Sipoo,Study loans,358
2007,Siuntio,Study loans,443
2007,Tuusula,Study loans,501
2007,Vantaa,Study loans,713
2007,Vihti,Study loans,523
2007,Lapinjärvi,Study loans,388
2007,Loviisa,Study loans,366
2007,Askola,Study loans,386
2007,Myrskylä,Study loans,372
2007,Porvoo,Study loans,619
2007,Pukkila,Study loans,277
2007,Hanko,Study loans,273
2007,Inkoo,Study loans,495
2007,Raasepori,Study loans,427
2007,Aura,Study loans,396
2007,Koski Tl,Study loans,202
2007,Loimaa,Study loans,352
2007,Marttila,Study loans,311
2007,Oripää,Study loans,374
2007,Pöytyä,Study loans,364
2007,Salo,Study loans,437
2007,Somero,Study loans,300
2007,Kaarina,Study loans,537
2007,Lieto,Study loans,439
2007,Masku,Study loans,388
2007,Mynämäki,Study loans,332
2007,Naantali,Study loans,503
2007,Nousiainen,Study loans,315
2007,Paimio,Study loans,488
2007,Raisio,Study loans,422
2007,Rusko,Study loans,357
2007,Sauvo,Study loans,323
2007,Turku,Study loans,1181
2007,Kustavi,Study loans,264
2007,Laitila,Study loans,270
2007,Pyhäranta,Study loans,281
2007,Taivassalo,Study loans,122
2007,Uusikaupunki,Study loans,325
2007,Vehmaa,Study loans,408
2007,Kemiönsaari,Study loans,347
2007,Parainen,Study loans,460
2007,Forssa,Study loans,431
2007,Humppila,Study loans,315
2007,Jokioinen,Study loans,360
2007,Tammela,Study loans,395
2007,Ypäjä,Study loans,406
2007,Hattula,Study loans,508
2007,Hämeenlinna,Study loans,672
2007,Janakkala,Study loans,445
2007,Hausjärvi,Study loans,429
2007,Loppi,Study loans,339
2007,Riihimäki,Study loans,680
2007,Asikkala,Study loans,394
2007,Hartola,Study loans,268
2007,Heinola,Study loans,379
2007,Hollola,Study loans,427
2007,Kärkölä,Study loans,313
2007,Lahti,Study loans,767
2007,Orimattila,Study loans,389
2007,Padasjoki,Study loans,339
2007,Sysmä,Study loans,236
2007,Hamina,Study loans,354
2007,Kotka,Study loans,651
2007,Miehikkälä,Study loans,289
2007,Pyhtää,Study loans,300
2007,Virolahti,Study loans,259
2007,Iitti,Study loans,445
2007,Kouvola,Study loans,502
2007,Imatra,Study loans,593
2007,Parikkala,Study loans,303
2007,Rautjärvi,Study loans,286
2007,Ruokolahti,Study loans,237
2007,Lappeenranta,Study loans,798
2007,Lemi,Study loans,344
2007,Luumäki,Study loans,287
2007,Savitaipale,Study loans,340
2007,Taipalsaari,Study loans,456
2007,Jämijärvi,Study loans,261
2007,Kankaanpää,Study loans,544
2007,Karvia,Study loans,223
2007,Siikainen,Study loans,289
2007,Harjavalta,Study loans,586
2007,Huittinen,Study loans,388
2007,Kokemäki,Study loans,370
2007,Merikarvia,Study loans,256
2007,Nakkila,Study loans,464
2007,Pomarkku,Study loans,428
2007,Pori,Study loans,712
2007,Ulvila,Study loans,509
2007,Eura,Study loans,280
2007,Eurajoki,Study loans,380
2007,Rauma,Study loans,561
2007,Säkylä,Study loans,323
2007,Akaa,Study loans,529
2007,Urjala,Study loans,354
2007,Valkeakoski,Study loans,466
2007,Punkalaidun,Study loans,236
2007,Sastamala,Study loans,387
2007,Ikaalinen,Study loans,507
2007,Kihniö,Study loans,376
2007,Parkano,Study loans,231
2007,Hämeenkyrö,Study loans,356
2007,Kangasala,Study loans,509
2007,Lempäälä,Study loans,566
2007,Nokia,Study loans,498
2007,Orivesi,Study loans,472
2007,Pirkkala,Study loans,674
2007,Pälkäne,Study loans,324
2007,Tampere,Study loans,1229
2007,Vesilahti,Study loans,416
2007,Ylöjärvi,Study loans,501
2007,Juupajoki,Study loans,275
2007,Mänttä-Vilppula,Study loans,427
2007,Ruovesi,Study loans,269
2007,Virrat,Study loans,455
2007,Joutsa,Study loans,312
2007,Luhanka,Study loans,257
2007,Hankasalmi,Study loans,499
2007,Jyväskylä,Study loans,1352
2007,Laukaa,Study loans,547
2007,Muurame,Study loans,762
2007,Petäjävesi,Study loans,494
2007,Toivakka,Study loans,361
2007,Uurainen,Study loans,521
2007,Jämsä,Study loans,450
2007,Kuhmoinen,Study loans,186
2007,Keuruu,Study loans,424
2007,Multia,Study loans,233
2007,Kannonkoski,Study loans,266
2007,Karstula,Study loans,304
2007,Kinnula,Study loans,448
2007,Kivijärvi,Study loans,211
2007,Kyyjärvi,Study loans,263
2007,Pihtipudas,Study loans,404
2007,Saarijärvi,Study loans,416
2007,Viitasaari,Study loans,378
2007,Konnevesi,Study loans,327
2007,Äänekoski,Study loans,509
2007,Alajärvi,Study loans,383
2007,Evijärvi,Study loans,363
2007,Lappajärvi,Study loans,271
2007,Soini,Study loans,290
2007,Vimpeli,Study loans,430
2007,Alavus,Study loans,366
2007,Kuortane,Study loans,300
2007,Ähtäri,Study loans,380
2007,Ilmajoki,Study loans,535
2007,Kauhava,Study loans,399
2007,Kurikka,Study loans,461
2007,Lapua,Study loans,522
2007,Seinäjoki,Study loans,812
2007,Isojoki,Study loans,214
2007,Karijoki,Study loans,194
2007,Kauhajoki,Study loans,462
2007,Teuva,Study loans,401
2007,Kruunupyy,Study loans,457
2007,Luoto,Study loans,358
2007,Pedersören kunta,Study loans,419
2007,Pietarsaari,Study loans,523
2007,Uusikaarlepyy,Study loans,401
2007,Isokyrö,Study loans,474
2007,Laihia,Study loans,463
2007,Kaskinen,Study loans,436
2007,Kristiinankaupunki,Study loans,450
2007,Närpiö,Study loans,390
2007,Korsnäs,Study loans,339
2007,Maalahti,Study loans,443
2007,Mustasaari,Study loans,573
2007,Vaasa,Study loans,1050
2007,Vöyri,Study loans,497
2007,Hirvensalmi,Study loans,273
2007,Kangasniemi,Study loans,395
2007,Mikkeli,Study loans,764
2007,Mäntyharju,Study loans,359
2007,Pertunmaa,Study loans,379
2007,Puumala,Study loans,318
2007,Joroinen,Study loans,534
2007,Juva,Study loans,405
2007,Pieksämäki,Study loans,546
2007,Enonkoski,Study loans,440
2007,Heinävesi,Study loans,262
2007,Rantasalmi,Study loans,385
2007,Savonlinna,Study loans,669
2007,Sulkava,Study loans,297
2007,Kaavi,Study loans,391
2007,Rautavaara,Study loans,252
2007,Tuusniemi,Study loans,288
2007,Kuopio,Study loans,1112
2007,Siilinjärvi,Study loans,708
2007,Rautalampi,Study loans,493
2007,Suonenjoki,Study loans,487
2007,Tervo,Study loans,312
2007,Vesanto,Study loans,353
2007,Leppävirta,Study loans,523
2007,Varkaus,Study loans,639
2007,Iisalmi,Study loans,671
2007,Keitele,Study loans,317
2007,Kiuruvesi,Study loans,496
2007,Lapinlahti,Study loans,439
2007,Pielavesi,Study loans,352
2007,Sonkajärvi,Study loans,414
2007,Vieremä,Study loans,453
2007,Ilomantsi,Study loans,300
2007,Joensuu,Study loans,1170
2007,Juuka,Study loans,273
2007,Kontiolahti,Study loans,768
2007,Liperi,Study loans,585
2007,Outokumpu,Study loans,576
2007,Polvijärvi,Study loans,327
2007,Kitee,Study loans,327
2007,Rääkkylä,Study loans,326
2007,Tohmajärvi,Study loans,367
2007,Lieksa,Study loans,334
2007,Nurmes,Study loans,411
2007,Halsua,Study loans,383
2007,Kaustinen,Study loans,578
2007,Lestijärvi,Study loans,245
2007,Perho,Study loans,382
2007,Toholampi,Study loans,483
2007,Veteli,Study loans,426
2007,Kannus,Study loans,513
2007,Kokkola,Study loans,800
2007,Haapavesi,Study loans,546
2007,Pyhäntä,Study loans,516
2007,Siikalatva,Study loans,442
2007,Kuusamo,Study loans,567
2007,Taivalkoski,Study loans,557
2007,Haapajärvi,Study loans,494
2007,Kärsämäki,Study loans,367
2007,Nivala,Study loans,495
2007,Pyhäjärvi,Study loans,493
2007,Reisjärvi,Study loans,410
2007,Hailuoto,Study loans,640
2007,Kempele,Study loans,886
2007,Liminka,Study loans,949
2007,Lumijoki,Study loans,510
2007,Muhos,Study loans,789
2007,Oulu,Study loans,1425
2007,Tyrnävä,Study loans,878
2007,Ii,Study loans,584
2007,Pudasjärvi,Study loans,462
2007,Utajärvi,Study loans,389
2007,Vaala,Study loans,419
2007,Pyhäjoki,Study loans,383
2007,Raahe,Study loans,728
2007,Siikajoki,Study loans,458
2007,Alavieska,Study loans,570
2007,Kalajoki,Study loans,523
2007,Merijärvi,Study loans,425
2007,Oulainen,Study loans,587
2007,Sievi,Study loans,528
2007,Ylivieska,Study loans,886
2007,Kajaani,Study loans,913
2007,Paltamo,Study loans,548
2007,Ristijärvi,Study loans,283
2007,Sotkamo,Study loans,511
2007,Hyrynsalmi,Study loans,450
2007,Kuhmo,Study loans,366
2007,Puolanka,Study loans,342
2007,Suomussalmi,Study loans,436
2007,Kemijärvi,Study loans,444
2007,Pelkosenniemi,Study loans,441
2007,Posio,Study loans,377
2007,Salla,Study loans,503
2007,Savukoski,Study loans,487
2007,Kemi,Study loans,928
2007,Keminmaa,Study loans,646
2007,Simo,Study loans,552
2007,Tervola,Study loans,478
2007,Tornio,Study loans,808
2007,Inari,Study loans,844
2007,Sodankylä,Study loans,535
2007,Utsjoki,Study loans,1042
2007,Ranua,Study loans,585
2007,Rovaniemi,Study loans,1365
2007,Pello,Study loans,392
2007,Ylitornio,Study loans,473
2007,Enontekiö,Study loans,586
2007,Kittilä,Study loans,551
2007,Kolari,Study loans,644
2007,Muonio,Study loans,614
2007,Maarianhamina - Mariehamn,Study loans,1541
2007,Eckerö,Study loans,1144
2007,Finström,Study loans,909
2007,Geta,Study loans,810
2007,Hammarland,Study loans,1024
2007,Jomala,Study loans,1173
2007,Lemland,Study loans,1283
2007,Lumparland,Study loans,545
2007,Saltvik,Study loans,1185
2007,Sund,Study loans,911
2007,Brändö,Study loans,395
2007,Föglö,Study loans,752
2007,Kumlinge,Study loans,923
2007,Kökar,Study loans,745
2007,Sottunga,Study loans,1139
2007,Vårdö,Study loans,705
2008,Espoo,Study loans,828
2008,Helsinki,Study loans,1203
2008,Hyvinkää,Study loans,565
2008,Järvenpää,Study loans,608
2008,Karkkila,Study loans,301
2008,Kauniainen,Study loans,634
2008,Kerava,Study loans,606
2008,Kirkkonummi,Study loans,539
2008,Lohja,Study loans,384
2008,Mäntsälä,Study loans,416
2008,Nurmijärvi,Study loans,404
2008,Pornainen,Study loans,375
2008,Sipoo,Study loans,343
2008,Siuntio,Study loans,368
2008,Tuusula,Study loans,467
2008,Vantaa,Study loans,672
2008,Vihti,Study loans,491
2008,Lapinjärvi,Study loans,367
2008,Loviisa,Study loans,307
2008,Askola,Study loans,335
2008,Myrskylä,Study loans,287
2008,Porvoo,Study loans,581
2008,Pukkila,Study loans,313
2008,Hanko,Study loans,249
2008,Inkoo,Study loans,458
2008,Raasepori,Study loans,369
2008,Aura,Study loans,377
2008,Koski Tl,Study loans,176
2008,Loimaa,Study loans,349
2008,Marttila,Study loans,309
2008,Oripää,Study loans,348
2008,Pöytyä,Study loans,321
2008,Salo,Study loans,399
2008,Somero,Study loans,251
2008,Kaarina,Study loans,509
2008,Lieto,Study loans,369
2008,Masku,Study loans,363
2008,Mynämäki,Study loans,294
2008,Naantali,Study loans,480
2008,Nousiainen,Study loans,297
2008,Paimio,Study loans,435
2008,Raisio,Study loans,405
2008,Rusko,Study loans,399
2008,Sauvo,Study loans,289
2008,Turku,Study loans,1128
2008,Kustavi,Study loans,309
2008,Laitila,Study loans,236
2008,Pyhäranta,Study loans,251
2008,Taivassalo,Study loans,145
2008,Uusikaupunki,Study loans,304
2008,Vehmaa,Study loans,336
2008,Kemiönsaari,Study loans,321
2008,Parainen,Study loans,427
2008,Forssa,Study loans,384
2008,Humppila,Study loans,270
2008,Jokioinen,Study loans,293
2008,Tammela,Study loans,335
2008,Ypäjä,Study loans,322
2008,Hattula,Study loans,493
2008,Hämeenlinna,Study loans,627
2008,Janakkala,Study loans,411
2008,Hausjärvi,Study loans,381
2008,Loppi,Study loans,345
2008,Riihimäki,Study loans,618
2008,Asikkala,Study loans,368
2008,Hartola,Study loans,249
2008,Heinola,Study loans,335
2008,Hollola,Study loans,378
2008,Kärkölä,Study loans,317
2008,Lahti,Study loans,731
2008,Orimattila,Study loans,369
2008,Padasjoki,Study loans,309
2008,Sysmä,Study loans,225
2008,Hamina,Study loans,328
2008,Kotka,Study loans,593
2008,Miehikkälä,Study loans,213
2008,Pyhtää,Study loans,268
2008,Virolahti,Study loans,241
2008,Iitti,Study loans,360
2008,Kouvola,Study loans,468
2008,Imatra,Study loans,540
2008,Parikkala,Study loans,303
2008,Rautjärvi,Study loans,302
2008,Ruokolahti,Study loans,236
2008,Lappeenranta,Study loans,766
2008,Lemi,Study loans,404
2008,Luumäki,Study loans,254
2008,Savitaipale,Study loans,342
2008,Taipalsaari,Study loans,387
2008,Jämijärvi,Study loans,242
2008,Kankaanpää,Study loans,475
2008,Karvia,Study loans,212
2008,Siikainen,Study loans,250
2008,Harjavalta,Study loans,493
2008,Huittinen,Study loans,372
2008,Kokemäki,Study loans,367
2008,Merikarvia,Study loans,237
2008,Nakkila,Study loans,418
2008,Pomarkku,Study loans,418
2008,Pori,Study loans,678
2008,Ulvila,Study loans,482
2008,Eura,Study loans,258
2008,Eurajoki,Study loans,357
2008,Rauma,Study loans,508
2008,Säkylä,Study loans,334
2008,Akaa,Study loans,462
2008,Urjala,Study loans,347
2008,Valkeakoski,Study loans,418
2008,Punkalaidun,Study loans,217
2008,Sastamala,Study loans,367
2008,Ikaalinen,Study loans,454
2008,Kihniö,Study loans,318
2008,Parkano,Study loans,204
2008,Hämeenkyrö,Study loans,323
2008,Kangasala,Study loans,445
2008,Lempäälä,Study loans,531
2008,Nokia,Study loans,477
2008,Orivesi,Study loans,421
2008,Pirkkala,Study loans,637
2008,Pälkäne,Study loans,364
2008,Tampere,Study loans,1175
2008,Vesilahti,Study loans,461
2008,Ylöjärvi,Study loans,449
2008,Juupajoki,Study loans,334
2008,Mänttä-Vilppula,Study loans,397
2008,Ruovesi,Study loans,241
2008,Virrat,Study loans,423
2008,Joutsa,Study loans,288
2008,Luhanka,Study loans,301
2008,Hankasalmi,Study loans,444
2008,Jyväskylä,Study loans,1297
2008,Laukaa,Study loans,490
2008,Muurame,Study loans,713
2008,Petäjävesi,Study loans,429
2008,Toivakka,Study loans,342
2008,Uurainen,Study loans,516
2008,Jämsä,Study loans,411
2008,Kuhmoinen,Study loans,161
2008,Keuruu,Study loans,382
2008,Multia,Study loans,212
2008,Kannonkoski,Study loans,250
2008,Karstula,Study loans,300
2008,Kinnula,Study loans,434
2008,Kivijärvi,Study loans,124
2008,Kyyjärvi,Study loans,297
2008,Pihtipudas,Study loans,354
2008,Saarijärvi,Study loans,368
2008,Viitasaari,Study loans,364
2008,Konnevesi,Study loans,293
2008,Äänekoski,Study loans,447
2008,Alajärvi,Study loans,327
2008,Evijärvi,Study loans,287
2008,Lappajärvi,Study loans,232
2008,Soini,Study loans,292
2008,Vimpeli,Study loans,433
2008,Alavus,Study loans,337
2008,Kuortane,Study loans,291
2008,Ähtäri,Study loans,334
2008,Ilmajoki,Study loans,510
2008,Kauhava,Study loans,336
2008,Kurikka,Study loans,426
2008,Lapua,Study loans,496
2008,Seinäjoki,Study loans,780
2008,Isojoki,Study loans,242
2008,Karijoki,Study loans,227
2008,Kauhajoki,Study loans,432
2008,Teuva,Study loans,342
2008,Kruunupyy,Study loans,411
2008,Luoto,Study loans,380
2008,Pedersören kunta,Study loans,405
2008,Pietarsaari,Study loans,481
2008,Uusikaarlepyy,Study loans,397
2008,Isokyrö,Study loans,380
2008,Laihia,Study loans,412
2008,Kaskinen,Study loans,393
2008,Kristiinankaupunki,Study loans,392
2008,Närpiö,Study loans,347
2008,Korsnäs,Study loans,333
2008,Maalahti,Study loans,392
2008,Mustasaari,Study loans,549
2008,Vaasa,Study loans,979
2008,Vöyri,Study loans,442
2008,Hirvensalmi,Study loans,306
2008,Kangasniemi,Study loans,360
2008,Mikkeli,Study loans,712
2008,Mäntyharju,Study loans,302
2008,Pertunmaa,Study loans,316
2008,Puumala,Study loans,304
2008,Joroinen,Study loans,516
2008,Juva,Study loans,389
2008,Pieksämäki,Study loans,520
2008,Enonkoski,Study loans,360
2008,Heinävesi,Study loans,235
2008,Rantasalmi,Study loans,280
2008,Savonlinna,Study loans,609
2008,Sulkava,Study loans,249
2008,Kaavi,Study loans,348
2008,Rautavaara,Study loans,285
2008,Tuusniemi,Study loans,264
2008,Kuopio,Study loans,1061
2008,Siilinjärvi,Study loans,634
2008,Rautalampi,Study loans,454
2008,Suonenjoki,Study loans,461
2008,Tervo,Study loans,307
2008,Vesanto,Study loans,370
2008,Leppävirta,Study loans,457
2008,Varkaus,Study loans,573
2008,Iisalmi,Study loans,627
2008,Keitele,Study loans,280
2008,Kiuruvesi,Study loans,442
2008,Lapinlahti,Study loans,387
2008,Pielavesi,Study loans,348
2008,Sonkajärvi,Study loans,383
2008,Vieremä,Study loans,421
2008,Ilomantsi,Study loans,241
2008,Joensuu,Study loans,1099
2008,Juuka,Study loans,246
2008,Kontiolahti,Study loans,694
2008,Liperi,Study loans,493
2008,Outokumpu,Study loans,529
2008,Polvijärvi,Study loans,297
2008,Kitee,Study loans,288
2008,Rääkkylä,Study loans,287
2008,Tohmajärvi,Study loans,323
2008,Lieksa,Study loans,286
2008,Nurmes,Study loans,377
2008,Halsua,Study loans,431
2008,Kaustinen,Study loans,558
2008,Lestijärvi,Study loans,214
2008,Perho,Study loans,335
2008,Toholampi,Study loans,462
2008,Veteli,Study loans,419
2008,Kannus,Study loans,417
2008,Kokkola,Study loans,730
2008,Haapavesi,Study loans,507
2008,Pyhäntä,Study loans,502
2008,Siikalatva,Study loans,405
2008,Kuusamo,Study loans,483
2008,Taivalkoski,Study loans,441
2008,Haapajärvi,Study loans,469
2008,Kärsämäki,Study loans,299
2008,Nivala,Study loans,480
2008,Pyhäjärvi,Study loans,471
2008,Reisjärvi,Study loans,383
2008,Hailuoto,Study loans,653
2008,Kempele,Study loans,820
2008,Liminka,Study loans,888
2008,Lumijoki,Study loans,437
2008,Muhos,Study loans,731
2008,Oulu,Study loans,1355
2008,Tyrnävä,Study loans,720
2008,Ii,Study loans,535
2008,Pudasjärvi,Study loans,409
2008,Utajärvi,Study loans,351
2008,Vaala,Study loans,379
2008,Pyhäjoki,Study loans,315
2008,Raahe,Study loans,686
2008,Siikajoki,Study loans,425
2008,Alavieska,Study loans,444
2008,Kalajoki,Study loans,530
2008,Merijärvi,Study loans,410
2008,Oulainen,Study loans,595
2008,Sievi,Study loans,504
2008,Ylivieska,Study loans,805
2008,Kajaani,Study loans,864
2008,Paltamo,Study loans,514
2008,Ristijärvi,Study loans,288
2008,Sotkamo,Study loans,466
2008,Hyrynsalmi,Study loans,346
2008,Kuhmo,Study loans,322
2008,Puolanka,Study loans,361
2008,Suomussalmi,Study loans,405
2008,Kemijärvi,Study loans,331
2008,Pelkosenniemi,Study loans,371
2008,Posio,Study loans,338
2008,Salla,Study loans,446
2008,Savukoski,Study loans,569
2008,Kemi,Study loans,874
2008,Keminmaa,Study loans,615
2008,Simo,Study loans,474
2008,Tervola,Study loans,424
2008,Tornio,Study loans,753
2008,Inari,Study loans,738
2008,Sodankylä,Study loans,464
2008,Utsjoki,Study loans,830
2008,Ranua,Study loans,542
2008,Rovaniemi,Study loans,1306
2008,Pello,Study loans,363
2008,Ylitornio,Study loans,409
2008,Enontekiö,Study loans,491
2008,Kittilä,Study loans,576
2008,Kolari,Study loans,703
2008,Muonio,Study loans,510
2008,Maarianhamina - Mariehamn,Study loans,1478
2008,Eckerö,Study loans,838
2008,Finström,Study loans,963
2008,Geta,Study loans,836
2008,Hammarland,Study loans,974
2008,Jomala,Study loans,1165
2008,Lemland,Study loans,1225
2008,Lumparland,Study loans,524
2008,Saltvik,Study loans,1040
2008,Sund,Study loans,942
2008,Brändö,Study loans,366
2008,Föglö,Study loans,863
2008,Kumlinge,Study loans,857
2008,Kökar,Study loans,309
2008,Sottunga,Study loans,1452
2008,Vårdö,Study loans,842
2009,Espoo,Study loans,821
2009,Helsinki,Study loans,1228
2009,Hyvinkää,Study loans,546
2009,Järvenpää,Study loans,589
2009,Karkkila,Study loans,298
2009,Kauniainen,Study loans,649
2009,Kerava,Study loans,606
2009,Kirkkonummi,Study loans,512
2009,Lohja,Study loans,374
2009,Mäntsälä,Study loans,394
2009,Nurmijärvi,Study loans,407
2009,Pornainen,Study loans,394
2009,Sipoo,Study loans,360
2009,Siuntio,Study loans,405
2009,Tuusula,Study loans,444
2009,Vantaa,Study loans,667
2009,Vihti,Study loans,465
2009,Lapinjärvi,Study loans,359
2009,Loviisa,Study loans,313
2009,Askola,Study loans,333
2009,Myrskylä,Study loans,342
2009,Porvoo,Study loans,557
2009,Pukkila,Study loans,293
2009,Hanko,Study loans,229
2009,Inkoo,Study loans,496
2009,Raasepori,Study loans,377
2009,Aura,Study loans,406
2009,Koski Tl,Study loans,140
2009,Loimaa,Study loans,375
2009,Marttila,Study loans,243
2009,Oripää,Study loans,403
2009,Pöytyä,Study loans,329
2009,Salo,Study loans,384
2009,Somero,Study loans,271
2009,Kaarina,Study loans,515
2009,Lieto,Study loans,352
2009,Masku,Study loans,338
2009,Mynämäki,Study loans,337
2009,Naantali,Study loans,483
2009,Nousiainen,Study loans,307
2009,Paimio,Study loans,446
2009,Raisio,Study loans,416
2009,Rusko,Study loans,431
2009,Sauvo,Study loans,286
2009,Turku,Study loans,1166
2009,Kustavi,Study loans,288
2009,Laitila,Study loans,232
2009,Pyhäranta,Study loans,186
2009,Taivassalo,Study loans,164
2009,Uusikaupunki,Study loans,306
2009,Vehmaa,Study loans,319
2009,Kemiönsaari,Study loans,343
2009,Parainen,Study loans,399
2009,Forssa,Study loans,409
2009,Humppila,Study loans,248
2009,Jokioinen,Study loans,248
2009,Tammela,Study loans,356
2009,Ypäjä,Study loans,334
2009,Hattula,Study loans,484
2009,Hämeenlinna,Study loans,635
2009,Janakkala,Study loans,388
2009,Hausjärvi,Study loans,408
2009,Loppi,Study loans,324
2009,Riihimäki,Study loans,609
2009,Asikkala,Study loans,378
2009,Hartola,Study loans,219
2009,Heinola,Study loans,338
2009,Hollola,Study loans,401
2009,Kärkölä,Study loans,308
2009,Lahti,Study loans,736
2009,Orimattila,Study loans,377
2009,Padasjoki,Study loans,302
2009,Sysmä,Study loans,211
2009,Hamina,Study loans,316
2009,Kotka,Study loans,589
2009,Miehikkälä,Study loans,232
2009,Pyhtää,Study loans,333
2009,Virolahti,Study loans,253
2009,Iitti,Study loans,352
2009,Kouvola,Study loans,474
2009,Imatra,Study loans,538
2009,Parikkala,Study loans,296
2009,Rautjärvi,Study loans,270
2009,Ruokolahti,Study loans,201
2009,Lappeenranta,Study loans,808
2009,Lemi,Study loans,349
2009,Luumäki,Study loans,245
2009,Savitaipale,Study loans,343
2009,Taipalsaari,Study loans,354
2009,Jämijärvi,Study loans,199
2009,Kankaanpää,Study loans,479
2009,Karvia,Study loans,221
2009,Siikainen,Study loans,275
2009,Harjavalta,Study loans,464
2009,Huittinen,Study loans,394
2009,Kokemäki,Study loans,372
2009,Merikarvia,Study loans,224
2009,Nakkila,Study loans,426
2009,Pomarkku,Study loans,341
2009,Pori,Study loans,700
2009,Ulvila,Study loans,490
2009,Eura,Study loans,256
2009,Eurajoki,Study loans,335
2009,Rauma,Study loans,512
2009,Säkylä,Study loans,367
2009,Akaa,Study loans,468
2009,Urjala,Study loans,317
2009,Valkeakoski,Study loans,399
2009,Punkalaidun,Study loans,185
2009,Sastamala,Study loans,349
2009,Ikaalinen,Study loans,473
2009,Kihniö,Study loans,350
2009,Parkano,Study loans,217
2009,Hämeenkyrö,Study loans,315
2009,Kangasala,Study loans,443
2009,Lempäälä,Study loans,515
2009,Nokia,Study loans,480
2009,Orivesi,Study loans,441
2009,Pirkkala,Study loans,598
2009,Pälkäne,Study loans,345
2009,Tampere,Study loans,1214
2009,Vesilahti,Study loans,441
2009,Ylöjärvi,Study loans,455
2009,Juupajoki,Study loans,314
2009,Mänttä-Vilppula,Study loans,376
2009,Ruovesi,Study loans,256
2009,Virrat,Study loans,426
2009,Joutsa,Study loans,323
2009,Luhanka,Study loans,212
2009,Hankasalmi,Study loans,427
2009,Jyväskylä,Study loans,1328
2009,Laukaa,Study loans,525
2009,Muurame,Study loans,660
2009,Petäjävesi,Study loans,469
2009,Toivakka,Study loans,302
2009,Uurainen,Study loans,489
2009,Jämsä,Study loans,404
2009,Kuhmoinen,Study loans,154
2009,Keuruu,Study loans,412
2009,Multia,Study loans,229
2009,Kannonkoski,Study loans,283
2009,Karstula,Study loans,288
2009,Kinnula,Study loans,532
2009,Kivijärvi,Study loans,150
2009,Kyyjärvi,Study loans,268
2009,Pihtipudas,Study loans,336
2009,Saarijärvi,Study loans,404
2009,Viitasaari,Study loans,353
2009,Konnevesi,Study loans,287
2009,Äänekoski,Study loans,430
2009,Alajärvi,Study loans,312
2009,Evijärvi,Study loans,304
2009,Lappajärvi,Study loans,294
2009,Soini,Study loans,209
2009,Vimpeli,Study loans,419
2009,Alavus,Study loans,330
2009,Kuortane,Study loans,248
2009,Ähtäri,Study loans,321
2009,Ilmajoki,Study loans,524
2009,Kauhava,Study loans,333
2009,Kurikka,Study loans,425
2009,Lapua,Study loans,483
2009,Seinäjoki,Study loans,770
2009,Isojoki,Study loans,171
2009,Karijoki,Study loans,228
2009,Kauhajoki,Study loans,438
2009,Teuva,Study loans,339
2009,Kruunupyy,Study loans,415
2009,Luoto,Study loans,362
2009,Pedersören kunta,Study loans,402
2009,Pietarsaari,Study loans,501
2009,Uusikaarlepyy,Study loans,404
2009,Isokyrö,Study loans,388
2009,Laihia,Study loans,441
2009,Kaskinen,Study loans,300
2009,Kristiinankaupunki,Study loans,392
2009,Närpiö,Study loans,306
2009,Korsnäs,Study loans,303
2009,Maalahti,Study loans,405
2009,Mustasaari,Study loans,513
2009,Vaasa,Study loans,981
2009,Vöyri,Study loans,399
2009,Hirvensalmi,Study loans,303
2009,Kangasniemi,Study loans,364
2009,Mikkeli,Study loans,731
2009,Mäntyharju,Study loans,310
2009,Pertunmaa,Study loans,321
2009,Puumala,Study loans,287
2009,Joroinen,Study loans,523
2009,Juva,Study loans,420
2009,Pieksämäki,Study loans,515
2009,Enonkoski,Study loans,352
2009,Heinävesi,Study loans,227
2009,Rantasalmi,Study loans,295
2009,Savonlinna,Study loans,615
2009,Sulkava,Study loans,261
2009,Kaavi,Study loans,262
2009,Rautavaara,Study loans,274
2009,Tuusniemi,Study loans,259
2009,Kuopio,Study loans,1072
2009,Siilinjärvi,Study loans,614
2009,Rautalampi,Study loans,417
2009,Suonenjoki,Study loans,455
2009,Tervo,Study loans,322
