Municipality,Year,Mental health score
Kaavi,2014,2.2194811524120004
Kaavi,2015,2.316462496725063
Kaavi,2016,2.1942355055451768
Kaavi,2017,3.062188589713048
Kaavi,2018,2.4061631564285166
Kaavi,2019,3.092112633651253
Kaavi,2020,2.9811764374585663
Kaavi,2021,3.3023634544415525
Kaavi,2022,3.074188252753854
Kaavi,2023,2.9410907016663796
Kajaani,1997,-0.31373470432265343
Kajaani,1998,-0.547463029512713
Kajaani,1999,-0.24491399513149253
Kajaani,2000,0.38067477291070867
Kajaani,2001,0.1854474119333991
Kajaani,2002,0.11440343821497316
Kajaani,2003,-0.24217097598605275
Kajaani,2004,0.32527195867023406
Kajaani,2005,0.3960768258634304
Kajaani,2006,0.7988660175881805
Kajaani,2007,0.7130751659932943
Kajaani,2008,1.0401110439698888
Kajaani,2009,0.7425084942462749
Kajaani,2010,0.8957897184151541
Kajaani,2011,1.0680511164671564
Kajaani,2012,1.2768770186013711
Kajaani,2013,0.9762263451388403
Kajaani,2014,0.758497261970218
Kajaani,2015,0.8743086737249753
Kajaani,2016,0.9424421673846538
Kajaani,2017,0.990960883802239
Kajaani,2018,1.5108745147967293
Kajaani,2019,1.4559986765037691
Kajaani,2020,1.5773250160982673
Kajaani,2021,1.9792191895048865
Kajaani,2022,1.689210591159755
Kajaani,2023,1.877242488107679
Kalajoki,1997,-1.632703610930965
Kalajoki,1998,-1.4770926400325743
Kalajoki,1999,-1.0655597685142184
Kalajoki,2000,-1.1383514988064058
Kalajoki,2001,-1.005523310535253
Kalajoki,2002,-0.9552982294088895
Kalajoki,2003,-1.0677444385439339
Kalajoki,2004,-0.8011721780945097
Kalajoki,2005,-0.775909017844373
Kalajoki,2006,-0.5388652749546549
Kalajoki,2007,-0.7213703007195051
Kalajoki,2008,-0.537364528740225
Kalajoki,2009,-0.6481398065828123
Kalajoki,2010,-0.8376359964601182
Kalajoki,2011,-0.5640531078470319
Kalajoki,2012,-0.5667007275265769
Kalajoki,2013,-0.3269972534074731
Kalajoki,2014,-0.7803268253352025
Kalajoki,2015,-0.9718327038698977
Kalajoki,2016,-0.9399536282533889
Kalajoki,2017,0.0897146415685501
Kalajoki,2018,0.1304082539589918
Kalajoki,2019,-0.05086545483516938
Kalajoki,2020,0.0912043107934673
Kalajoki,2021,0.6047098251400046
Kalajoki,2022,0.6207898695595807
Kalajoki,2023,0.3519921412644181
Kangasala,1997,-0.8279300034069216
Kangasala,1998,-0.9203290849699407
Kangasala,1999,-0.8478607484633267
Kangasala,2000,-0.7632800054265239
Kangasala,2001,-0.6603366345811569
Kangasala,2002,-0.39189864803214375
Kangasala,2003,-0.409734367407308
Kangasala,2004,-0.2108517770024564
Kangasala,2005,-0.21560054871197126
Kangasala,2006,0.11434235752880496
Kangasala,2007,0.2765148881589371
Kangasala,2008,0.18791512973966004
Kangasala,2009,0.3131947558894656
Kangasala,2010,0.0555447159813479
Kangasala,2011,0.2546714075300415
Kangasala,2012,0.44047863529716136
Kangasala,2013,0.3461758744452096
Kangasala,2014,0.09114938584456607
Kangasala,2015,-0.19758636947829147
Kangasala,2016,-0.20231762952548496
Kangasala,2017,0.40396543007581276
Kangasala,2018,0.7169211947871044
Kangasala,2019,0.8541287444120992
Kangasala,2020,1.117553415701058
Kangasala,2021,1.486439331766141
Kangasala,2022,1.5679107968518564
Kangasala,2023,1.5565730401834252
Kangasniemi,1997,0.3486385207092157
Kangasniemi,1998,0.2710262452360051
Kangasniemi,1999,0.4536713595430721
Kangasniemi,2000,0.8472076054148314
Kangasniemi,2001,0.6797165641733769
Kangasniemi,2002,0.9450958130471474
Kangasniemi,2003,0.9316372166265462
Kangasniemi,2004,0.8481465492088867
Kangasniemi,2005,1.4089373496784332
Kangasniemi,2006,1.251790408965189
Kangasniemi,2007,1.0762981869136923
Kangasniemi,2008,1.1640787033877136
Kangasniemi,2009,1.1657751617866
Kangasniemi,2010,0.7515091383449263
Kangasniemi,2011,0.31697931671557267
Kangasniemi,2012,0.40632865414007385
Kangasniemi,2013,0.6687849094470901
Kangasniemi,2014,0.5823365310817021
Kangasniemi,2015,0.592971907548096
Kangasniemi,2016,0.7473132881699315
Kangasniemi,2017,0.7338692990516402
Kangasniemi,2018,1.0382931284636683
Kangasniemi,2019,0.8625511209062084
Kangasniemi,2020,0.8379408298582921
Kangasniemi,2021,1.372864052831445
Kangasniemi,2022,0.7186199930175572
Kangasniemi,2023,0.48531454743565594
Kankaanpää,1997,-1.5872277670052444
Kankaanpää,1998,-1.3647135937103727
Kankaanpää,1999,-1.2243868329404952
Kankaanpää,2000,-1.0835930696160305
Kankaanpää,2001,-0.8528416780737162
Kankaanpää,2002,-0.5823215399659027
Kankaanpää,2003,-0.28490200242354496
Kankaanpää,2004,-0.32896906269741877
Kankaanpää,2005,-0.16337958890728121
Kankaanpää,2006,0.20832022675237005
Kankaanpää,2007,0.3088086153538517
Kankaanpää,2008,0.6373428054325284
Kankaanpää,2009,0.56002587657193
Kankaanpää,2010,0.3923715997720524
Kankaanpää,2011,0.3293324516721556
Kankaanpää,2012,0.37029089486802136
Kankaanpää,2013,-0.08119902412289783
Kankaanpää,2014,-0.11142824114451255
Kankaanpää,2015,0.3090074215615555
Kankaanpää,2016,0.25164402580349227
Kankaanpää,2017,0.4587307331748069
Kankaanpää,2018,0.45522483191396945
Kankaanpää,2019,0.9025923841912237
Kankaanpää,2020,0.07364397863840648
Kankaanpää,2021,0.41602257895578726
Kankaanpää,2022,0.6791296860174997
Kankaanpää,2023,0.7732822909284517
Kannonkoski,1997,0.9744957515889545
Kannonkoski,1998,1.5753233945679666
Kannonkoski,1999,1.4638776841730696
Kannonkoski,2000,0.029548688459941935
Kannonkoski,2001,0.02772436717516294
Kannonkoski,2002,-0.08094289223586233
Kannonkoski,2003,0.18321332426620648
Kannonkoski,2004,0.6503721051603094
Kannonkoski,2005,0.24189711122892094
Kannonkoski,2006,0.5896302626589042
Kannonkoski,2007,0.6395850288898837
Kannonkoski,2008,0.47507808506422394
Kannonkoski,2009,0.4977729460193909
Kannonkoski,2010,0.16090450399621198
Kannonkoski,2011,0.14185535432144125
Kannonkoski,2012,-0.25525000747835247
Kannonkoski,2013,-0.5846690287531219
Kannonkoski,2014,0.03577474156968115
Kannonkoski,2015,0.7068571474429788
Kannonkoski,2016,0.4138628961221322
Kannonkoski,2017,0.1274976003185512
Kannonkoski,2018,0.7995330385457365
Kannonkoski,2019,0.736760425381365
Kannonkoski,2020,0.20284687589252315
Kannonkoski,2021,0.4112702404156855
Kannonkoski,2022,0.42199515686496736
Kannonkoski,2023,0.47893454688480647
Kannus,1997,-0.802968472779248
Kannus,1998,-0.8168503026957616
Kannus,1999,-0.8909356488563012
Kannus,2000,-1.1812073212100536
Kannus,2001,-0.5000326175305863
Kannus,2002,-0.6263430866456585
Kannus,2003,-0.5613899359681709
Kannus,2004,-0.5961590557339496
Kannus,2005,-0.24076950125086222
Kannus,2006,-0.22644593549844272
Kannus,2007,0.1210293143099463
Kannus,2008,0.5436970505501996
Kannus,2009,-0.20935019778823263
Kannus,2010,0.5502542853402637
Kannus,2011,-0.07401459841308355
Kannus,2012,0.06290750224133876
Kannus,2013,-0.24456234763567566
Kannus,2014,-0.36239031407267314
Kannus,2015,-0.374629248606061
Kannus,2016,-0.17745603819353414
Kannus,2017,-0.22160471682767605
Kannus,2018,-0.1299551250964026
Kannus,2019,-0.07184012927675718
Kannus,2020,-0.20857759541978854
Kannus,2021,-0.009452123444959012
Kannus,2022,0.22137005698836898
Kannus,2023,0.32338173452919644
Karijoki,1997,-1.4225345206306699
Karijoki,1998,-1.2200790853157069
Karijoki,1999,-1.1015393945852916
Karijoki,2000,-1.2936363434347709
Karijoki,2001,-0.864883354986436
Karijoki,2002,-1.2793000196604158
Karijoki,2003,-1.1090737712768879
Karijoki,2004,-0.6096766924291273
Karijoki,2005,-0.602381527427897
Karijoki,2006,-0.14370212195326035
Karijoki,2007,-0.17717954967274266
Karijoki,2008,-0.4520335266989255
Karijoki,2009,-0.7450825847163017
Karijoki,2010,-0.9176378926777207
Karijoki,2011,-0.9232987020697797
Karijoki,2012,-1.0563088103266878
Karijoki,2013,-0.841619972821734
Karijoki,2014,-1.5403995415334717
Karijoki,2015,-1.623668609000523
Karijoki,2016,-1.216802763704619
Karijoki,2017,-1.245944518545671
Karijoki,2018,-0.9100718038920766
Karijoki,2019,-0.95682032717942
Karijoki,2020,-1.3575065241652595
Karijoki,2021,-1.3341824292256903
Karijoki,2022,-0.764274798060667
Karijoki,2023,-0.6108207834091323
Karkkila,1997,-1.1011024723374312
Karkkila,1998,-0.9678112579009065
Karkkila,1999,-1.0258260058343176
Karkkila,2000,-0.9798258459954899
Karkkila,2001,-0.6762509482365694
Karkkila,2002,-0.2955098580004557
Karkkila,2003,-0.13532962819584615
Karkkila,2004,-0.04014708631706718
Karkkila,2005,0.1633805736509853
Karkkila,2006,0.20769782950627017
Karkkila,2007,0.0365232665593178
Karkkila,2008,-0.23143919500825633
Karkkila,2009,-0.42091677043878917
Karkkila,2010,-0.16384850609191584
Karkkila,2011,-0.434240711683464
Karkkila,2012,-0.025831965217169545
Karkkila,2013,-0.09067176091037131
Karkkila,2014,-0.16670921440221792
Karkkila,2015,-0.5468104095540195
Karkkila,2016,-0.4300443598813629
Karkkila,2017,0.053072746125024974
Karkkila,2018,0.2897759348330958
Karkkila,2019,0.43708161780436566
Karkkila,2020,0.8757801341716405
Karkkila,2021,0.6315308014343707
Karkkila,2022,1.0159150999402042
Karkkila,2023,0.8870773457807399
Karstula,1997,-0.4730259634675947
Karstula,1998,-0.28806081867541633
Karstula,1999,-0.3109350735211532
Karstula,2000,-0.6696931258929311
Karstula,2001,-0.2595121479126562
Karstula,2002,0.13225728259071304
Karstula,2003,-0.17662616526062974
Karstula,2004,0.0962741918553158
Karstula,2005,-0.6336427842664798
Karstula,2006,-0.2681652622576983
Karstula,2007,0.03276172818023442
Karstula,2008,-0.17421598305857916
Karstula,2009,-0.2575971675183474
Karstula,2010,-0.1888641301962228
Karstula,2011,-0.3516825381523736
Karstula,2012,-0.7400968227082846
Karstula,2013,-0.8356836000704853
Karstula,2014,-0.6550842981638616
Karstula,2015,-0.3740251436667935
Karstula,2016,-0.40144153307817854
Karstula,2017,-0.25944040588545003
Karstula,2018,-0.07605234760219229
Karstula,2019,0.04977722043822803
Karstula,2020,-0.4625854100930788
Karstula,2021,-0.1241501647801834
Karstula,2022,0.015711392155415928
Karstula,2023,-0.018863077589573434
Karvia,1997,-1.5749139211543828
Karvia,1998,-1.4993091650881372
Karvia,1999,-1.1792997401587322
Karvia,2000,-1.030723886856206
Karvia,2001,-0.9860811248733754
Karvia,2002,-0.8802294381785024
Karvia,2003,-0.8704278848423076
Karvia,2004,-0.5477561799926786
Karvia,2005,-0.6563043503255827
Karvia,2006,-0.41773944111769656
Karvia,2007,-0.4276050967186287
Karvia,2008,-0.489396449744737
Karvia,2009,-0.5401970464037569
Karvia,2010,-0.6235538939540002
Karvia,2011,-0.22462041099121288
Karvia,2012,-0.10975016072927528
Karvia,2013,-0.4076489804219682
Karvia,2014,-0.8945033080684331
Karvia,2015,-0.4789920091288989
Karvia,2016,-0.5303568035047129
Karvia,2017,-0.6374514513014147
Karvia,2018,-0.9022696087041576
Karvia,2019,-0.38780488086319764
Karvia,2020,-1.0261030520786885
Karvia,2021,-0.778272668712719
Karvia,2022,-1.0594491876663437
Karvia,2023,-0.8957563266601876
Kaskinen,1997,-1.2553854237961486
Kaskinen,1998,-1.3895451343402359
Kaskinen,1999,-1.124234752607663
Kaskinen,2000,-1.12971416399916
Kaskinen,2001,-1.497850765779229
Kaskinen,2002,-1.1509410710653543
Kaskinen,2003,-0.8821282437031004
Kaskinen,2004,-0.6489929793314589
Kaskinen,2005,-0.0012844571635261203
Kaskinen,2006,0.03800185012119174
Kaskinen,2007,-0.8339181497114171
Kaskinen,2008,-1.1282165394886188
Kaskinen,2009,-0.9616283731240073
Kaskinen,2010,-0.7956895351567496
Kaskinen,2011,-0.37329212199291667
Kaskinen,2012,-1.0833962843633225
Kaskinen,2013,-0.9440795075581128
Kaskinen,2014,-0.39960026458162146
Kaskinen,2015,-0.7755104838348864
Kaskinen,2016,-1.2692764160803036
Kaskinen,2017,-0.6231096308232645
Kaskinen,2018,-0.6317362006035315
Kaskinen,2019,-0.7142049704158233
Kaskinen,2020,-0.6454868998877608
Kaskinen,2021,-0.05350728602084431
Kaskinen,2022,0.26326560095327634
Kaskinen,2023,0.1453957353224452
Kauhajoki,1997,-0.8047259974107788
Kauhajoki,1998,-0.8969139544250333
Kauhajoki,1999,-0.9324708082048822
Kauhajoki,2000,-0.9544481342814412
Kauhajoki,2001,-0.6579503495471251
Kauhajoki,2002,-0.7748920563211725
Kauhajoki,2003,-0.47744833949650395
Kauhajoki,2004,-0.45077128340571476
Kauhajoki,2005,-0.23910156995713536
Kauhajoki,2006,0.1548052317132839
Kauhajoki,2007,-0.1393675503891048
Kauhajoki,2008,0.4826233052046845
Kauhajoki,2009,0.35896422484746976
Kauhajoki,2010,0.5540908710934339
Kauhajoki,2011,0.900696437640942
Kauhajoki,2012,0.3926517386625351
Kauhajoki,2013,0.12736358808732265
Kauhajoki,2014,0.19932270912601752
Kauhajoki,2015,0.1936125769479114
Kauhajoki,2016,0.15885958063378403
Kauhajoki,2017,0.3833790279260758
Kauhajoki,2018,0.7961821856962679
Kauhajoki,2019,0.20766465655956776
Kauhajoki,2020,0.29958021706901167
Kauhajoki,2021,0.457449411743277
Kauhajoki,2022,-0.10852355034875918
Kauhajoki,2023,0.2285521724121481
Kauhava,1997,-1.0090834478478088
Kauhava,1998,-1.0423599337067888
Kauhava,1999,-0.8866273366485357
Kauhava,2000,-0.8757738430796519
Kauhava,2001,-0.49417135426893105
Kauhava,2002,-0.7762951630979231
Kauhava,2003,-0.4213634546564275
Kauhava,2004,-0.1882474452231338
Kauhava,2005,0.016489959960737627
Kauhava,2006,0.5518785540786657
Kauhava,2007,0.07212287041516835
Kauhava,2008,0.1538760967398452
Kauhava,2009,-0.24274991272894103
Kauhava,2010,-0.03286991755926353
Kauhava,2011,0.3233863295457681
Kauhava,2012,0.18908973863233206
Kauhava,2013,-0.430384589520045
Kauhava,2014,-0.15812580960126504
Kauhava,2015,-0.2810937112243992
Kauhava,2016,-0.17109730463611036
Kauhava,2017,-0.1387433789993545
Kauhava,2018,0.06328276434017492
Kauhava,2019,-0.05800800976843107
Kauhava,2020,-0.08380471323944794
Kauhava,2021,0.04643377676756768
Kauhava,2022,0.014564839563008762
Kauhava,2023,0.22814332366970147
Kauniainen,1997,-1.893477927834565
Kauniainen,1998,-1.6697494907566965
Kauniainen,1999,-1.8225738190469014
Kauniainen,2000,-1.8853446247453938
Kauniainen,2001,-1.6446588330391982
Kauniainen,2002,-1.6659400078762048
Kauniainen,2003,-1.4935955790711994
Kauniainen,2004,-1.556504397196026
Kauniainen,2005,-1.236546015030927
Kauniainen,2006,-1.0294695882107927
Kauniainen,2007,-1.1433561068302716
Kauniainen,2008,-1.003290703106694
Kauniainen,2009,-1.2672440615358815
Kauniainen,2010,-1.3355459283636957
Kauniainen,2011,-1.215242833608351
Kauniainen,2012,-1.261300331761936
Kauniainen,2013,-1.2425881248665631
Kauniainen,2014,-1.0110089802500473
Kauniainen,2015,-1.189873196216316
Kauniainen,2016,-0.9774988150506542
Kauniainen,2017,-0.6562527340373753
Kauniainen,2018,-0.5192966108281796
Kauniainen,2019,-0.6224176203778973
Kauniainen,2020,-0.5414347013664494
Kauniainen,2021,-0.3380467456108252
Kauniainen,2022,-0.13082659984651357
Kauniainen,2023,-0.08975106851387661
Kaustinen,1997,-1.0513415724622215
Kaustinen,1998,-0.7733729027768584
Kaustinen,1999,-0.6566425773986554
Kaustinen,2000,-1.2237153644852454
Kaustinen,2001,-0.4851668568855275
Kaustinen,2002,-0.84998675137199
Kaustinen,2003,-0.8617470117152963
Kaustinen,2004,-0.7047212587745085
Kaustinen,2005,-0.8092853200999166
Kaustinen,2006,-0.44408184434288767
Kaustinen,2007,-0.2605171165775101
Kaustinen,2008,-0.1562972789603018
Kaustinen,2009,-0.7132659247296598
Kaustinen,2010,-0.6485040667691091
Kaustinen,2011,-0.604571860515722
Kaustinen,2012,-0.4398845614365563
Kaustinen,2013,-0.33109651767624004
Kaustinen,2014,-0.34897468613080684
Kaustinen,2015,-0.8370778644574135
Kaustinen,2016,-0.773186353818225
Kaustinen,2017,-0.562818573284823
Kaustinen,2018,-0.2376937726489015
Kaustinen,2019,0.03193146696444692
Kaustinen,2020,0.008638618439894323
Kaustinen,2021,0.006307825921187941
Kaustinen,2022,-0.14991456448991275
Kaustinen,2023,0.04175132644047544
Keitele,1997,1.3372479072973178
Keitele,1998,1.8664699572280044
Keitele,1999,1.3844042578768554
Keitele,2000,1.4742425556628982
Keitele,2001,1.5191485111390302
Keitele,2002,1.0319276153839787
Keitele,2003,1.1138370032328535
Keitele,2004,1.356992571206258
Keitele,2005,1.5303635225448868
Keitele,2006,1.8112868950173138
Keitele,2007,0.8706525478614852
Keitele,2008,1.3979405676891037
Keitele,2009,1.7691702003658552
Keitele,2010,1.517515280058685
Keitele,2011,1.3463340470295868
Keitele,2012,1.1216599968346004
Keitele,2013,1.3980408407246385
Keitele,2014,1.2218507143742354
Keitele,2015,0.9834603692069371
Keitele,2016,1.1471419236527134
Keitele,2017,1.4717967249668698
Keitele,2018,1.7860121430158005
Keitele,2019,2.270266846740928
Keitele,2020,1.1305612928488478
Keitele,2021,1.5323833592705636
Keitele,2022,2.010432710452637
Keitele,2023,2.3356904072659135
Kemi,1997,0.3549121484056666
Kemi,1998,0.3247984171809343
Kemi,1999,0.34524431631698294
Kemi,2000,0.24902901323168114
Kemi,2001,0.32582869108820933
Kemi,2002,0.5901302100906799
Kemi,2003,0.5613893141027662
Kemi,2004,0.7435281478065459
Kemi,2005,0.8281476333696448
Kemi,2006,1.1653408206990425
Kemi,2007,0.9702823927062659
Kemi,2008,1.2987801746187668
Kemi,2009,0.9085761770982215
Kemi,2010,0.6133622220864905
Kemi,2011,0.6068120481476109
Kemi,2012,0.5440315924047491
Kemi,2013,0.7528307549478964
Kemi,2014,0.394078397050491
Kemi,2015,0.18384258713442028
Kemi,2016,0.6863971760695627
Kemi,2017,1.4548843091869132
Kemi,2018,1.8412523714849287
Kemi,2019,1.9115860434803011
Kemi,2020,1.3586593963769993
Kemi,2021,2.3833610490763992
Kemi,2022,2.695745718531614
Kemi,2023,2.8514754566919933
Kemijärvi,1997,-0.6737906260398799
Kemijärvi,1998,-0.7304115212462116
Kemijärvi,1999,-0.21156269723130247
Kemijärvi,2000,-0.5926934279348333
Kemijärvi,2001,0.08102147021348571
Kemijärvi,2002,-0.017711450672087466
Kemijärvi,2003,-0.3515688493317717
Kemijärvi,2004,0.16029263995513376
Kemijärvi,2005,0.40485896286230766
Kemijärvi,2006,0.5846949121329968
Kemijärvi,2007,0.5426127642433685
Kemijärvi,2008,1.0152177345011966
Kemijärvi,2009,0.2010575707995542
Kemijärvi,2010,0.298631830430941
Kemijärvi,2011,0.2444345307014128
Kemijärvi,2012,-0.4236198003096057
Kemijärvi,2013,-0.13216419212099942
Kemijärvi,2014,-0.013582410525409132
Kemijärvi,2015,-0.17050063905028903
Kemijärvi,2016,0.5878795940541637
Kemijärvi,2017,1.4662440176485159
Kemijärvi,2018,1.7941793640338823
Kemijärvi,2019,1.4761073828584486
Kemijärvi,2020,0.9685253674984657
Kemijärvi,2021,1.781693129063801
Kemijärvi,2022,2.169109587479719
Kemijärvi,2023,2.6948513467954562
Keminmaa,1997,-0.8987377360929102
Keminmaa,1998,-0.9220389419298661
Keminmaa,1999,-0.7725142750531581
Keminmaa,2000,-0.9760339186192115
Keminmaa,2001,-0.5464981953240978
Keminmaa,2002,-0.46467315010694665
Keminmaa,2003,-0.6919009766756851
Keminmaa,2004,-0.3746459810471357
Keminmaa,2005,-0.18767107682614392
Keminmaa,2006,-0.06980649018815607
Keminmaa,2007,-0.11971000362961265
Keminmaa,2008,0.10644334965220492
Keminmaa,2009,-0.2738124749962182
Keminmaa,2010,-0.8236822947075344
Keminmaa,2011,-0.7803486993238614
Keminmaa,2012,-1.062260844212566
Keminmaa,2013,-0.7791137240975401
Keminmaa,2014,-0.6782183307905735
Keminmaa,2015,-0.8982624761874208
Keminmaa,2016,-0.3855575696416785
Keminmaa,2017,0.4362664106661389
Keminmaa,2018,0.415037346249065
Keminmaa,2019,-0.12553855731783578
Keminmaa,2020,-0.44698162049373724
Keminmaa,2021,0.6141680524573414
Keminmaa,2022,0.977431993512057
Keminmaa,2023,0.970982743971504
Kempele,1997,-1.1895588864185285
Kempele,1998,-1.3411489153089828
Kempele,1999,-1.1593614049956982
Kempele,2000,-1.1935825618757585
Kempele,2001,-0.8781893878547808
Kempele,2002,-0.9748311063932124
Kempele,2003,-1.0989095728982012
Kempele,2004,-0.5933562878954038
Kempele,2005,-0.6511965758524256
Kempele,2006,-0.6649749666678656
Kempele,2007,-0.37154487324571434
Kempele,2008,-0.01037927464692862
Kempele,2009,-0.1887480310819713
Kempele,2010,-0.3587107456232329
Kempele,2011,-0.15136902771728447
Kempele,2012,-0.41473800298404156
Kempele,2013,-0.2884784747895978
Kempele,2014,-0.5149442814260672
Kempele,2015,-0.5684771319484588
Kempele,2016,-0.5150162660101104
Kempele,2017,0.4162488893859226
Kempele,2018,0.7648633835676522
Kempele,2019,0.7758355287126865
Kempele,2020,0.6892829744364543
Kempele,2021,0.8440509757514963
Kempele,2022,0.7680733753497843
Kempele,2023,0.8756169808071438
Kerava,1997,-0.6820972506049754
Kerava,1998,-0.40395128606208963
Kerava,1999,-0.08105653366933534
Kerava,2000,-0.22341917246972182
Kerava,2001,-0.10956125459635419
Kerava,2002,0.3199349156722215
Kerava,2003,0.024975084859222733
Kerava,2004,0.2927771926512205
Kerava,2005,0.10733350877255972
Kerava,2006,0.3465484875828511
Kerava,2007,0.5732321111030468
Kerava,2008,0.17009956945324328
Kerava,2009,0.15147830807855625
Kerava,2010,0.17444047483237662
Kerava,2011,0.21361383404962414
Kerava,2012,0.06539445995782152
Kerava,2013,-0.2165294018122769
Kerava,2014,0.02318781313237547
Kerava,2015,-0.18480180478021044
Kerava,2016,-0.4896830440403121
Kerava,2017,0.04605557540048396
Kerava,2018,0.5759078289473157
Kerava,2019,0.6669933086521516
Kerava,2020,0.954159539841557
Kerava,2021,0.9173840116480565
Kerava,2022,1.3138985215945616
Kerava,2023,1.5224493669867818
Keuruu,1997,-0.8748434295287009
Keuruu,1998,-0.4719513392793492
Keuruu,1999,-0.47430599875231244
Keuruu,2000,-0.42904588684979944
Keuruu,2001,-0.3133853874175797
Keuruu,2002,-0.26439822166990196
Keuruu,2003,-0.14396787286631538
Keuruu,2004,0.1902668650644264
Keuruu,2005,-0.33390130425097564
Keuruu,2006,-0.02601638994751883
Keuruu,2007,0.06646779237031053
Keuruu,2008,0.1848515454792285
Keuruu,2009,0.08909624195259122
Keuruu,2010,-0.10908754961615097
Keuruu,2011,0.2171128390403226
Keuruu,2012,0.036379573735335326
Keuruu,2013,-0.12362027018740328
Keuruu,2014,-0.08148494267893493
Keuruu,2015,0.045820760139117504
Keuruu,2016,0.0025103969519117237
Keuruu,2017,0.13869889887350043
Keuruu,2018,0.7251112990372747
Keuruu,2019,1.074534671140072
Keuruu,2020,0.441247751869002
Keuruu,2021,0.7370311562181247
Keuruu,2022,0.7285552082026301
Keuruu,2023,0.8351779062422413
Kihniö,1997,-0.7531221631760775
Kihniö,1998,-0.8130857914025618
Kihniö,1999,-0.4713648447853436
Kihniö,2000,-0.3178987656502334
Kihniö,2001,-0.012712932476606405
Kihniö,2002,-0.4970848967699561
Kihniö,2003,-0.06331077211178582
Kihniö,2004,0.5840738064397542
Kihniö,2005,-0.1750874333728981
Kihniö,2006,-0.18276554216517454
Kihniö,2007,0.3585990179680763
Kihniö,2008,0.4896587750260857
Kihniö,2009,0.19063664911097938
Kihniö,2010,-0.18731652388854983
Kihniö,2011,-0.007458501609684808
Kihniö,2012,0.2503785235863694
Kihniö,2013,0.47386193944053745
Kihniö,2014,-0.5144641645939332
Kihniö,2015,-0.22073520627856594
Kihniö,2016,-0.772772339286758
Kihniö,2017,-0.12582815506822748
Kihniö,2018,0.4793969780434521
Kihniö,2019,0.6041391505308014
Kihniö,2020,0.4175331761608413
Kihniö,2021,0.5900301333392289
Kihniö,2022,0.7581237367307022
Kihniö,2023,0.49955568845333803
Kimitoön,1997,-0.7542119770951256
Kimitoön,1998,-0.4718185083496416
Kimitoön,1999,-0.8001166385077915
Kimitoön,2000,-0.19963861108917774
Kimitoön,2001,-0.09843134176650072
Kimitoön,2002,-0.512480529530169
Kimitoön,2003,-0.503410064322876
Kimitoön,2004,-0.465395706252262
Kimitoön,2005,-0.4032302921788938
Kimitoön,2006,-0.017766025097189716
Kimitoön,2007,0.1898389444123097
Kimitoön,2008,-0.13965201698738564
Kimitoön,2009,-0.1669212293830981
Kimitoön,2010,-0.11717404577907271
Kimitoön,2011,-0.4090249749917991
Kimitoön,2012,-0.48080688439178865
Kimitoön,2013,-0.449513072751935
Kimitoön,2014,-0.6649411986867395
Kimitoön,2015,-0.48714590576370903
Kimitoön,2016,-0.45368183731429135
Kimitoön,2017,-0.6190947710758468
Kimitoön,2018,-0.6645026896802471
Kimitoön,2019,-0.5685140930346136
Kimitoön,2020,-0.5083827739833328
Kimitoön,2021,-0.3369802537751116
Kimitoön,2022,-0.5241319924199386
Kimitoön,2023,-0.3782680760349202
Kinnula,1997,-0.7581533451576175
Kinnula,1998,-0.5550089125465532
Kinnula,1999,-0.36352319891050244
Kinnula,2000,-0.7106311171308315
Kinnula,2001,-0.2223032746336776
Kinnula,2002,-0.2526430618666745
Kinnula,2003,-0.45267319255174904
Kinnula,2004,-0.1272034765942494
Kinnula,2005,0.421083843736105
Kinnula,2006,-0.22507684185378288
Kinnula,2007,-0.32213436224798053
Kinnula,2008,-0.4395313449345016
Kinnula,2009,-0.25750976778027546
Kinnula,2010,-0.3366076330807824
Kinnula,2011,-0.47584512177055915
Kinnula,2012,-0.3323220728580672
Kinnula,2013,-0.759062993326733
Kinnula,2014,-0.5240075082174452
Kinnula,2015,-0.6047927107069027
Kinnula,2016,-0.4538943665736682
Kinnula,2017,-0.39827511693263734
Kinnula,2018,0.012744238661144974
Kinnula,2019,0.45525854926050113
Kinnula,2020,-0.5638338483212233
Kinnula,2021,-0.28830174878316706
Kinnula,2022,-0.23160736656843806
Kinnula,2023,0.01652355955272013
Kirkkonummi,1997,-1.591565737297916
Kirkkonummi,1998,-1.358514726583544
Kirkkonummi,1999,-1.397282158727352
Kirkkonummi,2000,-1.3132681262186183
Kirkkonummi,2001,-1.2710347596103744
Kirkkonummi,2002,-1.3520398998035672
Kirkkonummi,2003,-1.2115017402222348
Kirkkonummi,2004,-1.1305191596583721
Kirkkonummi,2005,-1.1513594882663005
Kirkkonummi,2006,-0.9245588236605957
Kirkkonummi,2007,-0.8540828229490651
Kirkkonummi,2008,-0.742958749958996
Kirkkonummi,2009,-0.8704488332334527
Kirkkonummi,2010,-0.9861211314794925
Kirkkonummi,2011,-1.081776939792431
Kirkkonummi,2012,-1.0586950905824934
Kirkkonummi,2013,-1.0248780977207947
Kirkkonummi,2014,-1.0011174610827183
Kirkkonummi,2015,-0.9409147315973735
Kirkkonummi,2016,-0.9932314626366432
Kirkkonummi,2017,-0.6149597538159548
Kirkkonummi,2018,-0.35903438720720576
Kirkkonummi,2019,-0.031752854180679344
Kirkkonummi,2020,0.22260957023109404
Kirkkonummi,2021,0.19336680670157963
Kirkkonummi,2022,0.2408774213437259
Kirkkonummi,2023,0.12602947960872274
