Municipality,Year,"Rehabilitative psychotherapy, recipients aged 16-64, combined","Reimbursements for depression medicines, recipients all ages, combined","Sickness allowance for mental health reasons, recipients aged 18-64, combined"
Inari,2018,0.756985737285679,-0.29850962552974614,0.9589380332371543
Inari,2019,1.3007505802077282,-0.06554802813368991,1.0677759124768167
Inari,2020,1.7556539021226094,0.05141844246214389,1.8093606602694918
Inari,2021,2.2134042392196327,0.8228551944031586,2.219173364907767
Inari,2022,2.624984726351229,0.9375730662270414,2.196933474423908
Inari,2023,3.1511169044928735,0.7727822404047823,2.81042935164894
Ingå,1997,-0.6408542966331677,-1.9580080685309702,-0.9672877442070201
Ingå,1998,-0.6408542966331677,-1.5391875381330529,-0.9672877442070201
Ingå,1999,-0.6408542966331677,-1.3454358380259293,-0.9672877442070201
Ingå,2000,-0.6408542966331677,-1.0845326161199687,-0.9672877442070201
Ingå,2001,-0.6408542966331677,-0.7639914099225233,-0.9672877442070201
Ingå,2002,-0.6408542966331677,-0.5721374951150328,-0.9672877442070201
Ingå,2003,-0.6408542966331677,-0.675784774179921,-0.9672877442070201
Ingå,2004,-0.6408542966331677,-0.523078575859938,-0.9672877442070201
Ingå,2005,-0.6030643121061835,-0.3300355733492082,-0.9869335445007682
Ingå,2006,-0.6030643121061835,-0.1872470744147304,-0.9832398136984848
Ingå,2007,-0.7353292579506282,-0.04788141309952812,-0.23583955954934147
Ingå,2008,-0.8109092270045967,0.1075649117150107,-0.9015127020272962
Ingå,2009,-0.8109092270045967,0.4420866750942866,-0.07969529214137107
Ingå,2010,-0.1618319357240701,0.3643904269687308,-0.13753305241044272
Ingå,2011,0.10269795596481915,0.4560004104768518,-0.5120579099441432
Ingå,2012,0.17827792501878745,0.32526869695289784,-0.8961695103067548
Ingå,2013,0.10269795596481915,0.5435735226603229,-0.5067922238937618
Ingå,2014,0.2538578940727559,0.34714202123999005,-0.31874381750286185
Ingå,2015,0.27275288633624795,0.22165575659768108,-0.003233866520564419
Ingå,2016,0.32943786312672413,0.03724206088035948,-0.4457330474583335
Ingå,2017,1.0285525768759318,0.3254468871191748,-0.05211220993697068
Ingå,2018,1.4631373989362495,0.05601737454882108,0.3743573958391739
Ingå,2019,2.1244621281584726,0.5503542317196863,0.8491555247256389
Ingå,2020,1.8410372442060914,0.4613637243434283,0.039596453528895376
Ingå,2021,1.0663425614029158,0.8152553452427855,-0.07356248248929634
Ingå,2022,1.0096575846124394,0.875102147170062,-0.5745267496723823
Ingå,2023,1.0663425614029158,1.1359366916566789,0.7800815607093985
Isojoki,1997,-0.16847949004586552,-1.4089213658600288,-0.6766892795688522
Isojoki,1998,-0.16847949004586552,-1.1203391656433823,-0.6766892795688522
Isojoki,1999,-0.16847949004586552,-1.166171071679157,-0.6766892795688522
Isojoki,2000,-0.16847949004586552,-1.0083205849864647,-0.6766892795688522
Isojoki,2001,-0.16847949004586552,-0.7778513167416614,-0.6766892795688522
Isojoki,2002,-0.16847949004586552,-0.2262268085940372,-0.6766892795688522
Isojoki,2003,-0.16847949004586552,-0.3004333973010532,-0.6766892795688522
Isojoki,2004,-0.16847949004586552,-0.3847321643196951,-0.6766892795688522
Isojoki,2005,-0.16847949004586552,0.11445791889906928,-1.3189453852806166
Isojoki,2006,-0.16847949004586552,0.21730833309446507,-0.9327895150339798
Isojoki,2007,-0.16847949004586552,0.6560440772984956,0.47549051017866284
Isojoki,2008,-0.3196394281538022,1.0987563676458305,-0.6528774338368948
Isojoki,2009,0.6440051772842946,1.1897114821209855,-0.5668292653871775
Isojoki,2010,0.6440051772842946,1.2759210276750972,-1.2468050164383386
Isojoki,2011,0.6440051772842946,1.3089679608501994,-1.1671996803213343
Isojoki,2012,0.6440051772842946,1.253420676446792,-0.8840661829578927
Isojoki,2013,0.6440051772842946,1.0800775734884656,-0.46490653311615476
Isojoki,2014,0.6440051772842946,0.4176365656229998,-0.4819582432197917
Isojoki,2015,0.6440051772842946,0.3996321303523563,-0.7624976503931223
Isojoki,2016,0.6440051772842946,-0.007185443198465244,-1.1162770670209028
Isojoki,2017,0.09605040164302382,-0.2063375812595981,0.811985699692328
Isojoki,2018,-0.09289952099189706,0.08895479497698917,-0.3875779838936547
Isojoki,2019,0.11494539390651588,0.26137388608521256,0.48398489301036995
Isojoki,2020,0.360580293331913,0.6862497234701054,0.6230774503147037
Isojoki,2021,0.8518500921827075,0.6815579831124894,-0.5181761583662807
Isojoki,2022,0.8896400767096915,0.5461883577943462,0.6281881250247663
Isojoki,2023,0.28500032427794475,0.6318506914423477,0.6856310763280711
Isokyrö,1997,-0.7542242502141202,-1.7376439718336296,-0.2915555442642285
Isokyrö,1998,-0.7542242502141202,-1.631465383909977,-0.2915555442642285
Isokyrö,1999,-0.7542242502141202,-1.1423674790028386,-0.2915555442642285
Isokyrö,2000,-0.7542242502141202,-0.9497640312713642,-0.2915555442642285
Isokyrö,2001,-0.7542242502141202,-1.0481918479262813,-0.2915555442642285
Isokyrö,2002,-0.7353292579506282,-0.8058337765791563,-0.2915555442642285
Isokyrö,2003,-0.7353292579506282,-0.5541395564623081,-0.2915555442642285
Isokyrö,2004,-0.7353292579506282,-0.457230295509114,-0.2915555442642285
Isokyrö,2005,-0.6597492888966598,-0.45667658698508473,-0.3893122310970414
Isokyrö,2006,-0.6597492888966598,-0.23825760753288594,-0.34844867526144685
Isokyrö,2007,-0.7353292579506282,0.04835998558486331,-0.08228938233148254
Isokyrö,2008,-0.7353292579506282,0.055867026474296935,-0.06853659406436206
Isokyrö,2009,-0.7353292579506282,0.2727739468426914,-0.009049372877032107
Isokyrö,2010,-0.7353292579506282,0.4918412987099376,0.6390222391911994
Isokyrö,2011,-0.6408542966331677,0.7475055683521712,0.7186275753082036
Isokyrö,2012,-0.5652743275791995,0.7593535361269025,0.11196933938165203
Isokyrö,2013,-0.07400452872840504,0.1594456281198415,-0.026650903286754967
Isokyrö,2014,-0.055109536464913,0.17062573362577052,-0.11010498154636163
Isokyrö,2015,-0.4519043739982469,0.3651334632747962,0.5522692390950766
Isokyrö,2016,-0.18737448230935755,-0.19845966301025242,0.07896555978655044
Isokyrö,2017,-0.07400452872840504,0.2788097639759108,0.17452296539501932
Isokyrö,2018,0.02047043258905543,0.4772745499144847,0.7014208538642472
Isokyrö,2019,0.6817951618112789,0.8104392432823199,1.7987517824985686
Isokyrö,2020,1.1730649606620729,1.14230719182006,1.5659910781294728
Isokyrö,2021,1.77770471309382,1.5093416697041644,1.420772991788033
Isokyrö,2022,2.4768194268430275,1.5705325484070438,1.4914189110523717
Isokyrö,2023,2.7413493185319164,1.761227073223127,1.9339955976603007
Jakobstad,1997,-0.9998591496395175,-1.5049060409292812,-0.2516366177004872
Jakobstad,1998,-0.9620691651125333,-1.2493902637414926,-0.2516366177004872
Jakobstad,1999,-0.9620691651125333,-1.0416171711249487,-0.2516366177004872
Jakobstad,2000,-0.9620691651125333,-0.8046595377318331,-0.2516366177004872
Jakobstad,2001,-0.9998591496395175,-0.7688121528808289,-0.2516366177004872
Jakobstad,2002,-0.8864891960585648,-0.5736430575809188,-0.2516366177004872
Jakobstad,2003,-0.8109092270045967,-0.2735642770956976,-0.2516366177004872
Jakobstad,2004,-0.8298042192680887,-0.26291839026004266,-0.2516366177004872
Jakobstad,2005,-0.943174172849041,-0.21970596035613152,-0.3722605209934043
Jakobstad,2006,-0.943174172849041,0.16189712194350392,0.4022505007242124
Jakobstad,2007,-0.924279180585549,0.5973455277468679,0.15204327728571262
Jakobstad,2008,-0.6225904681112193,0.5807649842869302,-0.05572843506909431
Jakobstad,2009,-0.3769555686858223,0.829624414018205,-0.25917909064537253
Jakobstad,2010,-0.31181013640291133,0.9365655281016785,-0.5566151965820207
Jakobstad,2011,-0.33070512866640345,1.0387610732641086,-0.3823970841284012
Jakobstad,2012,-0.24737645791553603,1.160865335614733,0.502523772076977
Jakobstad,2013,-0.28034534598175515,0.9870288493137226,0.5019739517708907
Jakobstad,2014,0.07099139538168732,1.2426392903925292,1.0793996445747838
Jakobstad,2015,0.24745210991293595,1.1218252762540804,1.308861427107364
Jakobstad,2016,0.5303264201777655,0.5489693196164924,0.8710781119138905
Jakobstad,2017,0.4651003978408629,0.6253020011126891,1.4384447472529462
Jakobstad,2018,0.7548504758990722,0.7772995018362785,1.5105851160952242
Jakobstad,2019,1.0110005021495188,1.1510441557403237,2.2722104731474144
Jakobstad,2020,1.1271368808586215,1.344242147323418,2.449255192801624
Jakobstad,2021,1.3720600264884832,1.4909533638377717,2.305214252742516
Jakobstad,2022,1.1214428504943375,1.6303190251529747,2.2553137743840965
Jakobstad,2023,0.9408727932978592,1.6515439770250193,2.7068498778446903
Janakkala,1997,-0.9620691651125333,-1.7981326495580348,-0.1869612161329352
Janakkala,1998,-0.9998591496395175,-1.509990004120644,-0.1869612161329352
Janakkala,1999,-0.9053841883220571,-1.3866233356495965,-0.1869612161329352
Janakkala,2000,-0.7002251084978024,-0.9751678503045864,-0.1869612161329352
Janakkala,2001,-0.6813301162343103,-1.1058930672106222,-0.1869612161329352
Janakkala,2002,-0.6624351239708184,-0.8782047607879647,-0.1869612161329352
Janakkala,2003,-0.6624351239708184,-0.8323663581342715,-0.1869612161329352
Janakkala,2004,-0.6813301162343103,-0.6603933184232227,-0.1869612161329352
Janakkala,2005,-0.645594803039941,-0.4970412332675848,-0.27198724964064025
Janakkala,2006,-0.5889098262494649,-0.21899726275973838,-0.01486487923350027
Janakkala,2007,-0.4188548958780359,0.06768715215727504,0.247995491859948
Janakkala,2008,-0.39995990361454387,0.3345983491047022,0.23361537761658183
Janakkala,2009,-0.3243799345605755,0.6657854421378028,-0.13658842313859001
Janakkala,2010,-0.3810649113510518,0.48590014546773563,-0.27206475531079966
Janakkala,2011,-0.3243799345605755,0.49915901181733563,-0.22907942392102104
Janakkala,2012,-0.3054849422970834,0.5755993504403868,-0.19772510524417775
Janakkala,2013,-0.26769495777009916,0.40835238979662525,-0.4495042839307764
Janakkala,2014,-0.1480804001373105,0.45951791198714453,-0.1467249862735864
Janakkala,2015,0.1731344683420551,0.5232122574570351,0.029614901734217828
Janakkala,2016,0.4902399941561911,-0.015153384340989302,-0.2397658073621037
Janakkala,2017,0.8303498548990489,0.06984758365612738,-0.02099040827060655
Janakkala,2018,0.9626148007434936,0.22245262146717396,0.47030961041340935
Janakkala,2019,1.0381947697974616,0.4627792639161365,0.990764666549924
Janakkala,2020,0.9437198084800011,0.47201425217692333,1.1432927088257705
Janakkala,2021,1.1487177081962718,0.730993702311577,1.310440662970431
Janakkala,2022,1.400758391781489,1.0004640502095208,1.0666762718646448
Janakkala,2023,1.575003254872139,1.3855029633642681,1.9053903805138872
Joensuu,1997,-0.8185773386475037,-1.1629115753702433,-0.2830684420474899
Joensuu,1998,-0.8003941001795474,-0.9432970115968864,-0.2830684420474899
Joensuu,1999,-0.6814107062883021,-0.5051753010982312,-0.2830684420474899
Joensuu,2000,-0.7520889888275136,-0.28147653405471496,-0.2830684420474899
Joensuu,2001,-0.7233906235345079,-0.33989944417128604,-0.2830684420474899
Joensuu,2002,-0.737383929283243,-0.23699520141246283,-0.2830684420474899
Joensuu,2003,-0.6603804526382037,-0.004675479813535815,-0.2830684420474899
Joensuu,2004,-0.6316820873451976,0.043168365266645366,-0.2830684420474899
Joensuu,2005,-0.6127870950817055,0.1301339403626592,-0.3261312791074284
Joensuu,2006,-0.45040027635318397,0.3956342387352179,-0.35693577747818545
Joensuu,2007,-0.2642167788464134,0.8390552266789462,-0.22043731036396316
Joensuu,2008,0.04023835875606666,1.1424083523289965,-0.36660002597725594
Joensuu,2009,0.061188022352173514,1.2983480604862188,-0.6486338827285254
Joensuu,2010,0.2802598178711715,1.456961073338732,-0.5986558986999472
Joensuu,2011,0.7793589084728567,1.5890906922017167,-0.6613645360536333
Joensuu,2012,1.1370208439421274,1.7132607221601754,-0.4058916265647516
Joensuu,2013,1.6290023965884572,1.4756547163520122,-0.6513054785887964
Joensuu,2014,2.1224880468798504,1.3634811466227303,-0.4436887775743083
Joensuu,2015,2.747526889220152,1.3528482530229131,-0.3794081849725232
Joensuu,2016,3.3676640450456974,0.8211324620634837,-0.20833398301510095
Joensuu,2017,4.060534154743069,0.9147478879980927,-0.029872319453112087
Joensuu,2018,4.975954238883123,1.1922381499819097,0.48374509538492233
Joensuu,2019,5.617041058304775,1.5367379379280368,1.3001418078801465
Joensuu,2020,6.300819548768168,1.7411828568163241,1.0196024007068156
Joensuu,2021,6.744495990062465,2.070452674696036,1.7557664511087905
Joensuu,2022,6.58290151518347,2.2749384289119137,2.0000806625206624
Joensuu,2023,6.4093684058883555,2.375824236008412,2.0708040874551616
Jokioinen,1997,-0.7920142347411044,-1.6274090227315712,-0.8244239504302439
Jokioinen,1998,-0.7920142347411044,-1.4581027910978945,-0.8244239504302439
Jokioinen,1999,-0.7920142347411044,-1.4103062779632223,-0.8244239504302439
Jokioinen,2000,-0.7920142347411044,-1.2018783163137126,-0.8244239504302439
Jokioinen,2001,-0.7920142347411044,-1.1912454227138949,-0.8244239504302439
Jokioinen,2002,-0.7920142347411044,-0.9157067745931381,-0.8244239504302439
Jokioinen,2003,-0.7920142347411044,-0.8938807822515547,-0.8244239504302439
Jokioinen,2004,-0.7920142347411044,-0.5102527676716758,-0.8244239504302439
Jokioinen,2005,-0.7920142347411044,-0.5500831952839024,-1.0688156675122762
Jokioinen,2006,-0.7920142347411044,-0.5886038848301968,-0.6656080871620026
Jokioinen,2007,-0.7920142347411044,-0.5567395427404157,-1.2128566075713845
Jokioinen,2008,-0.7920142347411044,-0.27732550898529135,-0.7358591974605749
Jokioinen,2009,-0.7920142347411044,-0.3383743918516444,-1.6372819434635042
Jokioinen,2010,-0.7920142347411044,-0.11139478302538003,-1.175136962231987
Jokioinen,2011,-0.7920142347411044,0.23577830961603802,-0.8001397900623598
Jokioinen,2012,-0.7920142347411044,0.07313492205679344,-1.1804801539525285
Jokioinen,2013,-0.7920142347411044,0.3400869543318107,-0.8479184928665939
Jokioinen,2014,-0.7731192424776124,0.06854434220811426,-0.8373096150956708
Jokioinen,2015,-0.7353292579506282,0.19399812376082967,-0.5812868853007032
Jokioinen,2016,-0.7353292579506282,-0.19563136924259694,-0.5850581217731461
Jokioinen,2017,-0.7353292579506282,-0.31312370627070785,-0.6451726689367212
Jokioinen,2018,-0.7353292579506282,-0.25728778919640716,0.005493033321621781
Jokioinen,2019,-0.5841693198426915,0.2849402450001481,0.18065577504709454
Jokioinen,2020,-0.35742941268078643,0.3029725223625444,0.9839270252514436
Jokioinen,2021,-0.6408542966331677,0.4555497180818377,1.2838797157080435
Jokioinen,2022,-0.7164342656871362,0.9189610938689412,1.212761481807778
Jokioinen,2023,0.19052536296048425,1.4461011538356068,1.4804152243156816
Jomala,1997,-0.3196394281538022,-2.254028632217707,0.31125394951972046
Jomala,1998,-0.3196394281538022,-2.0980350954970572,0.31125394951972046
