municipality,year,depression,involuntary_care,psychotic
Harjavalta,2014,0.155903196027569,0.949773320282535,-0.00345843665315433
Harjavalta,2015,0.325064483514324,1.03362349729323,-0.169186495844359
Harjavalta,2016,0.481623609102511,1.63555259429712,0.107827822126133
Harjavalta,2017,0.656761214222013,1.9542488995978,-0.0384301678228341
Harjavalta,2018,1.79837728560212,2.36576437870366,-0.190034003478524
Harjavalta,2019,2.18985684283561,3.02851050296959,0.333693709891875
Harjavalta,2020,1.86750664637117,0.831382636641998,0.113067674191971
Harjavalta,2021,2.24754867822031,0.934061236765751,0.106194126893509
Harjavalta,2022,1.98036144251327,0.571448245563661,0.222194121393274
Harjavalta,2023,2.40696026937411,0.366496573139055,0.138461453458346
Hartola,1997,-1.33602937427506,0.541079170172251,0.433435096092598
Hartola,1998,-1.20910476776122,1.00173023017684,0.739015540855284
Hartola,1999,-1.01273156050383,0.741858698284797,0.661729356926828
Hartola,2000,-1.01075938028902,0.13863421026338,0.688201666805789
Hartola,2001,-1.053995439619,0.0752944797322011,0.475856576399664
Hartola,2002,-0.683729282242493,0.247956698245148,0.636126662881211
Hartola,2003,-0.720793421786761,0.359641560047403,0.879512871553052
Hartola,2004,-0.640175424741525,0.308988738169478,0.938831000187814
Hartola,2005,-0.749021964052334,0.591519834292386,0.769170557783255
Hartola,2006,-0.445666661729987,0.286067560891876,0.889362856300874
Hartola,2007,-0.325474248290011,-0.293566362115384,1.11330769695644
Hartola,2008,-0.357554017770523,0.0332283159360345,1.322318291887
Hartola,2009,0.138168000128661,-0.322101381261084,0.994166779117585
Hartola,2010,0.118109960874925,-0.219586069839862,0.780839119246852
Hartola,2011,-0.102260742375795,-0.449560308912912,0.884263528464636
Hartola,2012,-0.241690294007292,1.00079112241808,0.872663743200008
Hartola,2013,-0.534769914063087,1.34032650524449,0.606015924729022
Hartola,2014,-0.634854943245526,1.34549171193668,0.801326282993626
Hartola,2015,-0.576004004052038,-0.0971236720207913,0.661785534044947
Hartola,2016,-0.542402249282341,0.256474226940606,0.890540213488389
Hartola,2017,-0.222590112182924,0.0128601894745908,0.859350335328436
Hartola,2018,-0.198351314612073,1.46744339858337,0.795841315662525
Hartola,2019,0.150066923594575,1.05699304078496,0.529201739669998
Hartola,2020,-0.147855962384435,-0.891462176587831,0.552787132338755
Hartola,2021,0.599965917122589,-1.16425387332314,0.547580344325027
Hartola,2022,0.454177158837509,-1.25407735463148,0.272558652001067
Hartola,2023,0.179911653179981,-1.01429830176645,0.205571841069904
Hattula,1997,-1.26744631535784,-0.319020485603381,-0.764188606626059
Hattula,1998,-1.20417615439055,-0.0518125050522957,-0.635298074131034
Hattula,1999,-1.06409146965263,-0.283264671318184,-0.634924741785191
Hattula,2000,-1.00519383406105,-0.114674504847232,-1.1038994899664
Hattula,2001,-0.960836777888523,-0.315712037598433,-0.760095919258928
Hattula,2002,-0.995134789400206,-0.294978915743446,-0.600331052660589
Hattula,2003,-0.895279033314824,0.353101823153398,-0.621286449652424
Hattula,2004,-0.762397093614105,0.427752901860533,-0.483758235612325
Hattula,2005,-0.617884455555079,0.361147964104265,-0.166188157866484
Hattula,2006,-0.323072638195258,-0.227996425356561,-0.048641740618361
Hattula,2007,0.0560866743950241,-0.61437371097148,-0.578874964550393
Hattula,2008,-0.0364459092943255,-0.864902618971557,-0.537202806569597
Hattula,2009,-0.172974391729927,-0.492016322265906,-0.648795898000344
Hattula,2010,-0.12331405490871,-0.494626528516487,-0.675293674226715
Hattula,2011,0.263337026897963,-0.297967760196548,-0.645570447371958
Hattula,2012,0.220735923991196,-0.93991768657591,-0.612698012032988
Hattula,2013,0.118786060646719,-1.26161376764202,-0.890713776855818
Hattula,2014,-0.10278795606224,-0.849984675627389,-1.02830072136705
Hattula,2015,-0.0814929599235506,-1.14432678310411,-1.05036142020792
Hattula,2016,-0.334041092638871,-1.02050564411795,-0.884349618358205
Hattula,2017,0.0415883085338136,-1.03511767050786,-0.918446271022539
Hattula,2018,0.738472557462219,-0.70564878849559,-1.00565081866622
Hattula,2019,1.13558711039336,-0.656887561720031,-0.685819175849391
Hattula,2020,1.30841342047,-1.73503501204454,-0.758797939373541
Hattula,2021,1.41080760814158,-1.95139101817404,-0.744526343541309
Hattula,2022,2.20777343521863,-1.5448852339199,-0.611630788510241
Hattula,2023,2.35915229954425,-1.8251115719478,-0.635006382453218
Hausjärvi,1997,-0.999227717687758,-0.104445090091849,-0.758889972017725
Hausjärvi,1998,-0.8332441644961,0.266167181626701,-0.603124528028197
Hausjärvi,1999,-0.70659483317902,-0.103291254317708,-0.574527766064122
Hausjärvi,2000,-0.546049589901774,0.309768912200658,-1.03791414507452
Hausjärvi,2001,-0.384245544141673,0.226618233967375,-0.681269731062569
Hausjärvi,2002,-0.294029231889517,0.11599208121442,-0.508194412069827
Hausjärvi,2003,-0.360087147376651,0.34585189117268,-0.554362454212012
Hausjärvi,2004,-0.306241492992288,0.384754257245561,-0.459046654008274
Hausjärvi,2005,-0.299863791869227,0.681462840092825,-0.0855212672363588
Hausjärvi,2006,-0.397791994790818,-0.0478071668309404,0.0778728439438541
Hausjärvi,2007,-0.0322939317695187,-0.23643462425825,-0.507937922880594
Hausjärvi,2008,0.241825751004183,-0.758763625367539,-0.427061752461431
Hausjärvi,2009,0.262379601788696,-0.615033899787104,-0.572701984286897
Hausjärvi,2010,0.155431614312062,-0.329484793714481,-0.567235414261297
Hausjärvi,2011,0.175119832727764,-0.203612253246609,-0.489732487681892
Hausjärvi,2012,0.0826120929596717,-0.338451112302685,-0.526313921943846
Hausjärvi,2013,-0.0514018967395705,-0.580769347558933,-0.725995908886009
Hausjärvi,2014,0.0817786283135725,-0.202885360295531,-0.863799074493984
Hausjärvi,2015,0.0939099215424825,-0.756542389948371,-0.987681035444371
Hausjärvi,2016,0.151403879002327,-0.237275042416169,-0.571618997082495
Hausjärvi,2017,0.634355240007682,0.142529986185307,-0.726819354397519
Hausjärvi,2018,1.1100827573829,0.467790011548184,-0.766671489017298
Hausjärvi,2019,1.65631107005786,0.804666654748425,-0.395417268333741
Hausjärvi,2020,1.86508098271194,-0.55714972395161,-0.509304596965785
Hausjärvi,2021,1.95454130835255,-0.652346522313964,-0.395161901474135
Hausjärvi,2022,1.93021889725105,-0.358027153991631,-0.365460388631283
Hausjärvi,2023,2.3252616425249,-0.0687809747035605,-0.35508869686647
Heinola,1997,-1.31254104698011,0.753944596913343,-0.371695542954808
Heinola,1998,-1.15319466546684,1.04473307266693,-0.138258365163039
Heinola,1999,-1.05904224320737,1.08545361698638,-0.214408127479192
Heinola,2000,-0.989692714257218,0.861571138989552,-0.146244811884059
Heinola,2001,-0.890627116862322,1.31965126850915,-0.286552886191312
Heinola,2002,-0.845662274741764,1.38132753288549,0.063011477413542
Heinola,2003,-0.733786275066289,1.39394690071287,0.154874387531186
Heinola,2004,-0.743771743179739,1.12726455223718,0.411164456572929
Heinola,2005,-0.853564495019191,0.841467060287975,0.422304585243787
Heinola,2006,-0.775813392167157,0.97948589707458,0.53212691857914
Heinola,2007,-0.317213020104968,0.768173143788241,0.794999640005937
Heinola,2008,-0.161642091641923,1.09296922424834,0.757029112023659
Heinola,2009,-0.376937642363381,0.371280096817127,0.303266637547444
Heinola,2010,-0.452948228824426,0.284859485398679,0.405402660234627
Heinola,2011,-0.250256482424637,0.306883304325374,0.43698853775568
Heinola,2012,-0.166191429390373,0.448735908768642,0.352717939917258
Heinola,2013,-0.429606500583193,-0.131291794347039,0.30684296769764
Heinola,2014,-0.435961566720371,0.450856301985205,0.549403829072037
Heinola,2015,-0.37183285629586,0.635140698341506,0.135298278160571
Heinola,2016,-0.410742217684925,0.779564275857536,0.461137102752331
Heinola,2017,-0.30957832383938,0.813341660175785,0.407182705009486
Heinola,2018,0.380036208593021,2.07995819678675,0.524929539045948
Heinola,2019,0.765497757510829,2.00757641694565,0.547046663829819
Heinola,2020,1.09601519446251,-0.203692057539398,0.563891113223899
Heinola,2021,1.56000471831521,-0.322946630761549,0.655591670231638
Heinola,2022,1.78756211939166,-0.0691695802801581,0.57370191814949
Heinola,2023,1.83402032810907,0.0201735586658249,0.379902214506085
Heinävesi,1997,-0.962328861927805,1.59180103283029,1.57715707504588
Heinävesi,1998,-0.783271612975842,1.02304068943576,1.63620993108101
Heinävesi,1999,-0.728868888207413,1.74362658707819,1.63117360640176
Heinävesi,2000,-0.482247441915039,1.63702420785772,1.35547641340464
Heinävesi,2001,-0.30564504281522,1.87091402586882,1.84801901828455
Heinävesi,2002,-0.259293179509148,2.05911645689544,1.75603132669867
Heinävesi,2003,-0.125668729734787,2.38302802596025,1.79350349693912
Heinävesi,2004,0.0336610140465477,2.31562857009829,1.82150505726111
Heinävesi,2005,0.393625037153811,1.08338890563518,1.80138410584199
Heinävesi,2006,0.537211309943567,1.20529269410945,1.87117999399755
Heinävesi,2007,0.739561499001885,1.64390698502515,1.57360890651634
Heinävesi,2008,1.06915647601524,1.63117329995928,1.98121627780327
Heinävesi,2009,0.983233822499738,0.99360918411019,1.63738304486293
Heinävesi,2010,0.501006390025792,0.179967039404461,2.21404270309579
Heinävesi,2011,0.371377844921028,-0.262133031825168,1.39569220613496
Heinävesi,2012,0.39843420417456,-0.101987347555588,2.09547019894298
Heinävesi,2013,0.468013899743671,-0.203631867481222,2.1201548357094
Heinävesi,2014,0.232140343677584,0.0760357344158104,1.85501173561949
Heinävesi,2015,0.286371570093599,0.0636666816690156,1.76208785846578
Heinävesi,2016,0.541789403289376,-0.627996727561041,1.87046992265981
Heinävesi,2017,0.742896157259875,0.811786639059421,1.44378073508542
Heinävesi,2018,0.764474335692825,1.70796491111664,1.95436048782176
Heinävesi,2019,1.46062003386116,1.55602143351317,1.58148403183253
Heinävesi,2020,1.83242094465318,0.594805657971453,1.48245057178808
Heinävesi,2021,2.30319314815431,0.56724882793401,1.30704546488035
Heinävesi,2022,2.59324985355319,0.161062020400156,1.11835068341668
Heinävesi,2023,3.30792429633308,0.597748954175322,1.05097338082794
Helsinki,1997,-0.610773178493682,0.829466351819259,-0.384272771745717
Helsinki,1998,-0.486730865268443,0.77447520509297,-0.712295014950995
Helsinki,1999,-0.314935940677977,1.79874702007154,-0.370540038377661
Helsinki,2000,-0.182413752801667,1.96644938287907,-0.257353406282901
Helsinki,2001,-0.158848210064515,2.03666510501085,-0.241606285255282
Helsinki,2002,0.0625975918191543,1.92737908318292,-0.622655298853943
Helsinki,2003,0.0961201563928519,1.81648073015081,-0.475684550141504
Helsinki,2004,0.135271356729982,1.40035612683443,-0.107315641460066
Helsinki,2005,0.181507791731171,1.21775802418213,-0.135059745170373
Helsinki,2006,0.372252310613702,1.34537961778293,-0.132252705401062
Helsinki,2007,0.602914692878328,1.15207485394259,0.0745484127834625
Helsinki,2008,0.710310225580413,1.05169452948749,-0.0053421175018087
Helsinki,2009,0.660176075980741,0.919646155036496,-0.0966310186753566
Helsinki,2010,0.753998504969957,0.592503174271941,-0.132843259037462
Helsinki,2011,0.842818152748282,0.579149479860691,-0.222889083333055
Helsinki,2012,0.835028190127853,0.296518211845259,-0.210518516763625
Helsinki,2013,0.795259298512187,0.480185765875226,-0.137536143109065
Helsinki,2014,0.967204832176057,0.196420653166831,-0.320420040108191
Helsinki,2015,0.941438769786695,0.31148349499682,-0.615987456735484
Helsinki,2016,0.888149279808622,0.356609618848199,-0.765855986377684
Helsinki,2017,1.20517928868462,0.345982306475882,-0.743767462692105
Helsinki,2018,1.75031196151136,-0.202361496687849,-0.698915071199084
Helsinki,2019,2.25657503559005,-0.365356229905593,-0.819388239107603
Helsinki,2020,2.64621110588789,-0.240188430405892,-0.762651129316989
Helsinki,2021,3.13743927501444,-0.741288196892233,-0.804587079040272
Helsinki,2022,3.24405517980398,-1.69563601738572,-0.879737113256079
Helsinki,2023,3.39693675237813,-1.45078125965202,-0.894992265978205
Hirvensalmi,1997,-0.974836509392179,0.248449966735035,0.932800397964408
Hirvensalmi,1998,-0.854311113160106,0.276017573804409,0.642786687815918
Hirvensalmi,1999,-0.589269876911997,1.35201303081411,0.651716409655339
Hirvensalmi,2000,-0.380558291809664,1.53265754263653,0.75647636035919
Hirvensalmi,2001,-0.354022490498629,0.825906804847006,0.66058336970255
Hirvensalmi,2002,-0.451085366421535,0.90151555931125,0.998442193060474
Hirvensalmi,2003,-0.53477664446864,1.23497858336283,0.945870633951962
Hirvensalmi,2004,-0.482346099915025,1.1824555777317,0.45085500326412
Hirvensalmi,2005,-0.513910553172189,1.49943345254862,1.06978175551555
Hirvensalmi,2006,-0.574781484998353,1.634127286865,1.02748587760915
Hirvensalmi,2007,-0.00428399343120659,1.40899461985017,1.2282353108971
Hirvensalmi,2008,-0.383525854934275,1.35883085992516,1.02238735403062
Hirvensalmi,2009,-0.326003385094454,1.13170332319455,1.16894467842154
Hirvensalmi,2010,-0.240921627918556,-0.1667848466756,0.721591283533868
Hirvensalmi,2011,-0.495514202722627,-0.476360144959336,0.445287752967295
Hirvensalmi,2012,-0.538103388453288,-0.747979453122151,0.562731257616383
Hirvensalmi,2013,-0.393889401851971,-0.936978020024172,0.483917201765673
Hirvensalmi,2014,0.127992259123858,-0.118344748292693,0.722361975424175
Hirvensalmi,2015,-0.0265285482844929,-0.0500431150238732,0.574662483590567
Hirvensalmi,2016,0.0714010474168136,0.216004061609095,0.651507419740148
Hirvensalmi,2017,0.473965729353081,0.984023070006713,0.0160660339883029
Hirvensalmi,2018,0.836074567761112,-0.0014794421442932,0.457564902741518
Hirvensalmi,2019,1.01593835503824,-1.53581595586123,0.688375284950918
Hirvensalmi,2020,1.45382683067408,-1.65587221503568,0.231839557973181
Hirvensalmi,2021,1.42419904440876,-1.12627398176744,0.664983047446915
Hirvensalmi,2022,1.76404703463041,-1.24639588342964,-0.0625553226182354
Hirvensalmi,2023,1.64983443835958,-1.40754304737169,-0.212226457410079
Hollola,1997,-1.49915607310941,0.297979283137804,-0.800665471524816
Hollola,1998,-1.42410494076512,0.158752226164505,-0.521859212020241
Hollola,1999,-1.28964402019877,0.5362825330232,-0.638783563529106
Hollola,2000,-1.18445827684616,0.733458516021122,-0.540847138135454
Hollola,2001,-1.13789762475161,1.03614700491571,-0.735672919445451
Hollola,2002,-1.14094827883475,1.39317706358956,-0.441901591159792
Hollola,2003,-1.04345382036718,1.04483142270058,-0.252222907453848
Hollola,2004,-0.917186802216074,0.614409296123513,-0.079613794815215
Hollola,2005,-0.641194640711092,0.933530575875415,-0.0845379476482353
Hollola,2006,-0.534421924240577,0.805090079298781,-0.0515482235695202
Hollola,2007,-0.534941526151992,0.705572239178364,0.125225830163471
Hollola,2008,-0.500477048363813,0.786671702178682,0.302032790624261
Hollola,2009,-0.338245621337756,0.069272355462153,-0.18195430904847
Hollola,2010,-0.193047332008277,0.128093565455555,-0.202914686066929
Hollola,2011,-0.174050002514563,-0.0276431390529095,-0.101768423448971
Hollola,2012,-0.406968250100142,-0.40166588221646,-0.171702371124689
Hollola,2013,-0.436659200955102,-0.597360171329194,-0.34199122472251
Hollola,2014,-0.407827552940007,-0.113177418420517,-0.128107249174772
Hollola,2015,-0.381947257770882,0.0655860923060974,-0.422746853165722
Hollola,2016,-0.474874790984278,0.180619192654363,-0.00878912963125861
Hollola,2017,-0.0754254982109058,0.469516010533977,-0.14436931936772
Hollola,2018,0.256299954275325,1.50751888974555,-0.171561724813427
Hollola,2019,0.807028144600329,1.54982576469322,-0.284929310076141
Hollola,2020,1.08607132798298,-0.591314369595531,-0.302433497006754
Hollola,2021,1.40306986664636,-0.625313798220853,-0.192139816266353
Hollola,2022,1.72305814152577,-0.751838016832599,-0.367886031666045
Hollola,2023,1.80448166721957,-0.315970692228917,-0.381425739233323
Huittinen,1997,-1.72416697292791,-0.7053226944586,-0.827021480441624
Huittinen,1998,-1.64914498749289,-0.531440097234064,-0.574678273564709
Huittinen,1999,-1.50380332188656,-0.331079103837663,-0.433634247731713
Huittinen,2000,-1.39413225464845,-0.217482764574887,-0.337482554058956
Huittinen,2001,-1.4306259477437,-0.299257774563353,-0.44481183537709
Huittinen,2002,-1.32518621959771,0.368636348468925,-0.237170184343762
Huittinen,2003,-1.1781304837811,0.799976446140057,-0.217160955422565
Huittinen,2004,-0.958162243436967,1.08760081537225,-0.183623111865363
Huittinen,2005,-0.739300795851474,1.36723689147452,0.0465452599918385
Huittinen,2006,-0.705918488213043,1.38006333532119,0.224957421958616
Huittinen,2007,-0.715534819689977,1.45942379925846,0.0548267137297617
Huittinen,2008,-0.504542284522445,1.6540981658987,-0.024063168292103
Huittinen,2009,-0.543754288741052,1.18261514926855,0.216757162678802
Huittinen,2010,-0.488005226492617,1.57590939295505,0.10829175313626
Huittinen,2011,-0.479509458773273,1.55487571038816,0.0325065967622682
Huittinen,2012,-0.428815117138651,1.0479634170254,-0.0249711411987611
Huittinen,2013,-0.733253052176813,1.05014474144262,-0.321984910082622
Huittinen,2014,-0.724357649705229,0.218257365611304,-0.166131339787759
Huittinen,2015,-0.731661337779304,-0.013996756021534,-0.139651793078193
Huittinen,2016,-0.734152636024145,0.155494527303008,0.139184423274426
Huittinen,2017,-0.287268133481056,0.492275476043224,0.0152960747062283
Huittinen,2018,0.294590552152212,0.458208690985709,-0.202322281217511
Huittinen,2019,0.534710462475033,0.815219274519429,0.155377768234945
Huittinen,2020,0.173837504827828,-0.860838653224171,-0.10883666856049
Huittinen,2021,0.889470700226301,-1.10938316421496,-0.193216741421639
Huittinen,2022,1.04729810311601,-1.36560885214072,-0.0511423592909128
Huittinen,2023,1.2925941592714,-1.11191931789473,0.0810537286826447
Humppila,1997,-0.886564474941771,0.0766258760732412,-0.728988352965834
Humppila,1998,-0.780534404291288,0.20188106156738,-0.614109092357298
Humppila,1999,-0.689297561337891,-0.155283161453497,-0.484035390802705
Humppila,2000,-0.581936368541052,0.0241618054477877,-0.968918348530253
Humppila,2001,-0.587211851117034,-0.19281796664197,-0.769116477670903
Humppila,2002,-0.675122764790529,-0.285284179211017,-0.510581028819124
Humppila,2003,-0.545034369599888,0.454937380770866,-0.394285669968048
Humppila,2004,-0.567603183562565,0.0436135970538632,-0.32215223134204
Humppila,2005,-0.934622643042202,0.32703243834548,-0.0626466246560942
Humppila,2006,-0.655213627111262,-0.135998097889235,0.273625192547206
Humppila,2007,-0.245509945246951,-0.321199471256051,-0.192649176235453
Humppila,2008,-0.0684937624224177,-0.727093208252477,-0.191074313678922
Humppila,2009,0.0808259153559726,-0.0927339519341669,-0.240530314161953
Humppila,2010,-0.278703512314202,-0.458922124836349,-0.315264722347806
Humppila,2011,-0.00641414860757685,-0.2703831869777,-0.45753151606469
Humppila,2012,-0.135011742402854,-0.784368665766601,-0.476151170175939
Humppila,2013,0.122329259568704,-1.11539351711495,-0.867616667023852
Humppila,2014,-0.139340234682028,-0.522321515585286,-0.876185897817365
Humppila,2015,-0.204317772455876,-1.28967411330905,-0.920864116215922
Humppila,2016,-0.633485788009877,-0.664282751913357,-0.773469940929831
Humppila,2017,0.101524342945384,-0.802570510248099,-0.921889448777815
Humppila,2018,0.296300322047647,-0.74300490338162,-1.05223472971293
Humppila,2019,0.354504406839615,-0.950627016095,-0.688241251215323
Humppila,2020,0.442899543574422,-1.87771115170779,-0.833764718935731
Humppila,2021,0.512613873944072,-2.14312140415814,-0.71000509559002
Humppila,2022,0.516747816902556,-1.96206181917854,-0.594566212089175
Humppila,2023,0.469873311945222,-1.90663527295991,-0.67119501763073
Hyrynsalmi,1997,-0.97472285526676,-0.679191926420112,0.696891298483585
Hyrynsalmi,1998,-0.595898589021308,-1.14862588316618,1.02473721809237
Hyrynsalmi,1999,-0.543215396189661,0.751839845100347,1.10933161660313
Hyrynsalmi,2000,-0.267830589230155,1.04239711660388,1.59029475708899
Hyrynsalmi,2001,-0.400626482550974,0.498291633706709,1.45573494808432
Hyrynsalmi,2002,-0.327256148296534,0.558897218386664,1.25915298747141
Hyrynsalmi,2003,-0.168772906173704,1.18632737635142,0.92888824130723
Hyrynsalmi,2004,-0.143658734683952,0.832585481614259,2.09846016348101
Hyrynsalmi,2005,0.278239679204982,0.512172386868191,1.8569662553673
Hyrynsalmi,2006,0.620157764988201,0.716883186932995,2.62630588585902
Hyrynsalmi,2007,1.01741192820295,0.619598898397071,2.42049387764317
Hyrynsalmi,2008,1.05259498902893,1.04520150117741,2.41736238626891
Hyrynsalmi,2009,0.870524342919762,1.11154133937612,1.7827498575009
Hyrynsalmi,2010,1.07986386084907,1.23596338465057,1.8355195278131
Hyrynsalmi,2011,0.997879105024666,0.609302612062817,2.07571201709737
Hyrynsalmi,2012,1.17148049530188,0.425679553231974,2.33540719367457
Hyrynsalmi,2013,0.741980739195038,0.754671827797102,2.26210066030629
Hyrynsalmi,2014,0.754525297204816,-0.820689803423057,2.16956896788203
Hyrynsalmi,2015,0.463625478195156,-0.751064815467018,2.08188471238911
Hyrynsalmi,2016,-0.0813313862322449,-0.296489480409494,2.38375797691513
Hyrynsalmi,2017,0.681675770905262,-0.744215329763716,2.25063652518638
Hyrynsalmi,2018,0.557985318233875,-0.370104644284588,1.98197082073545
Hyrynsalmi,2019,0.898484798828291,-1.05900815866244,2.25391135084721
Hyrynsalmi,2020,1.05090457931738,-1.10898101222086,1.92876089895489
Hyrynsalmi,2021,2.14002120152761,-1.03537424095403,2.17836347710069
Hyrynsalmi,2022,1.32971519397335,-0.58614381221545,1.95506620264258
Hyrynsalmi,2023,1.26518552907087,-1.24357735404312,1.79663192151114
Hyvinkää,1997,-0.871433143412079,0.371471312684064,-0.866142596306443
Hyvinkää,1998,-0.725662626124345,0.322099056715725,-0.831738568086866
Hyvinkää,1999,-0.636739089265075,0.750051853624786,1.01068906542465
Hyvinkää,2000,-0.520466951588514,0.430259279599453,-0.826854907025952
Hyvinkää,2001,-0.509461952377509,0.571138610116471,-0.708586963714939
Hyvinkää,2002,-0.415199477039087,0.493189830750197,-0.743376048833572
Hyvinkää,2003,-0.318194246139727,0.449538195738595,-0.882186636749612
Hyvinkää,2004,-0.206780494660846,-0.221739102645514,-0.538271012921587
Hyvinkää,2005,-0.380714269112465,-0.258534115471584,-0.347672488940268
Hyvinkää,2006,-0.0304812459780133,-0.157112760482382,-0.432905233913568
Hyvinkää,2007,0.294469522715459,-0.0240836629240365,-0.488544558944564
Hyvinkää,2008,0.376914596976281,-0.0827959309570698,-0.385104576819328
Hyvinkää,2009,0.364790091833034,-0.0611543970256063,-0.181158794820815
Hyvinkää,2010,0.309568892743657,0.128513308589145,-0.261641937498973
Hyvinkää,2011,0.507100255269049,0.408013784055647,-0.426853675107796
Hyvinkää,2012,0.606124383576996,0.438400772285064,-0.525147040777758
Hyvinkää,2013,0.438785613393381,0.411697456533048,-0.438240710443468
Hyvinkää,2014,0.58652804060473,0.155572212852593,-0.826498305299056
Hyvinkää,2015,0.520749676814705,0.0213506498794084,-0.665790960585081
Hyvinkää,2016,0.292211506610822,-0.0966646704448869,-0.868862824554505
Hyvinkää,2017,0.766078122927986,1.37656136434734,-0.858166693694164
Hyvinkää,2018,1.14639856006457,2.07582868510623,-0.552608008762203
Hyvinkää,2019,1.62647104572539,1.96631412320458,-0.342668272391529
Hyvinkää,2020,1.89711417831002,2.41497559498209,-0.350953303518586
Hyvinkää,2021,2.24222411895126,1.89538038479417,-0.577252000238874
Hyvinkää,2022,2.38099567999052,1.94627574455404,-0.390902563249344
Hyvinkää,2023,2.62958526292173,1.63982210377022,-0.47735243828133
Hämeenkyrö,1997,-1.08020843196665,0.211543487491091,-0.591581534840664
Hämeenkyrö,1998,-1.0048659174974,0.257626988892708,-0.539381185464533
Hämeenkyrö,1999,-0.860923254793621,0.21541378741477,-0.682226971843038
Hämeenkyrö,2000,-0.81459401840628,0.680088506750797,-0.755529356750291
Hämeenkyrö,2001,-0.701836644752809,1.1187321052123,-0.549745238277087
Hämeenkyrö,2002,-0.487287765206127,0.904322676668118,-0.559335801436867
Hämeenkyrö,2003,-0.521814797645637,1.34131817844271,-0.451411602320703
Hämeenkyrö,2004,-0.412761825473379,1.53920363225652,-0.265859800252447
Hämeenkyrö,2005,-0.321066559875923,1.10181833113181,-0.376294948397053
Hämeenkyrö,2006,-0.0546694672494788,0.538034282717679,-0.257175770854495
Hämeenkyrö,2007,0.0836643371965382,0.605644403921932,-0.0131504581066149
Hämeenkyrö,2008,0.183999862230741,0.695061818974679,-0.1421845570187
Hämeenkyrö,2009,0.149242519031755,0.381572323382465,-0.188880713608693
Hämeenkyrö,2010,0.246329181194825,-0.0696550584205351,-0.329858626964537
Hämeenkyrö,2011,0.039892299949769,0.0548349461377847,-0.317069443743372
Hämeenkyrö,2012,0.00496744410715289,0.214151497573284,-0.189657734289229
Hämeenkyrö,2013,-0.0428822528343542,0.184074669742068,0.0665621525324353
Hämeenkyrö,2014,0.159031145692709,0.217561057808768,-0.152888049990211
Hämeenkyrö,2015,0.250960365375836,0.488755971027993,-0.423200615043605
Hämeenkyrö,2016,0.163739992133022,0.0243684147803775,-0.428961202394959
Hämeenkyrö,2017,0.492615571166087,1.48526455493408,-0.809865399416737
Hämeenkyrö,2018,0.417953153478787,1.47326321295491,-0.341045296944838
Hämeenkyrö,2019,1.16491388902544,1.94683613121289,-0.403513237731892
Hämeenkyrö,2020,1.50509538574076,1.85125817705201,-0.40050584529184
Hämeenkyrö,2021,1.82295362193938,1.60573410972836,-0.563753383492087
Hämeenkyrö,2022,1.76170059765996,1.4993538719031,-0.543921606522609
Hämeenkyrö,2023,1.94721350712805,1.52035059747266,-0.595423614094654
Hämeenlinna,1997,-0.850505566718575,0.404202882171104,-0.488518018269501
Hämeenlinna,1998,-0.756582757177149,0.432906693931285,-0.307868606442438
Hämeenlinna,1999,-0.618464842764913,0.606074264973513,-0.27601817586531
Hämeenlinna,2000,-0.57022591009908,0.813816935534232,-0.797599084013731
Hämeenlinna,2001,-0.544442343933903,0.653272715292828,-0.319016005488628
Hämeenlinna,2002,-0.39304124516831,1.05170220376171,-0.133037570042752
Hämeenlinna,2003,-0.299690451828149,1.19789913040944,-0.126961894003059
Hämeenlinna,2004,-0.177509279204334,0.973310484363416,-0.0307470273595728
Hämeenlinna,2005,-0.208805729325148,1.39503420337005,0.253621782240846
Hämeenlinna,2006,-0.0506682180436257,0.837235058417386,0.466582090029502
Hämeenlinna,2007,0.34183433827825,0.469391562763585,0.0382459702176747
Hämeenlinna,2008,0.400537172413626,0.00711668189522901,-0.0097915658017844
Hämeenlinna,2009,0.328370686469918,0.365165728461474,-0.134845995292151
Hämeenlinna,2010,0.393826462590568,0.278972256737514,-0.100102906568431
Hämeenlinna,2011,0.454228932474344,0.358120702231071,-0.0835131938921513
Hämeenlinna,2012,0.552665831372716,-0.178309409516611,0.0401672926163127
Hämeenlinna,2013,0.478908792468652,-0.201940460564761,-0.250777963808366
Hämeenlinna,2014,0.708453810463617,0.0800304710692532,-0.254415546320466
Hämeenlinna,2015,0.685066838123821,-0.188079502092877,-0.32070576086612
Hämeenlinna,2016,0.618655753714596,0.0472558611009631,-0.0223120244021331
Hämeenlinna,2017,1.01808114277016,0.172522165303037,-0.176758426669009
Hämeenlinna,2018,1.26414712387327,0.310793698472324,-0.226431617973427
Hämeenlinna,2019,1.85400355088774,0.732229525397225,0.172053179499839
Hämeenlinna,2020,1.97597596074033,-0.796877058616703,-0.0335817852501374
Hämeenlinna,2021,2.46883750252838,-0.802319437860351,-0.00159050273257483
Hämeenlinna,2022,2.81701295398773,-1.13941010069294,0.0996698480051453
Hämeenlinna,2023,3.00086699502848,-1.00262925154653,0.155083082221449
Ii,1997,-0.98401370524069,-0.114006061690523,-0.064627004554275
Ii,1998,-1.09201595610599,-0.144102364538944,0.0308631664468064
Ii,1999,-1.04818682340825,-0.0255048455083057,0.176112963144969
