Municipality,Year,Admissions to involuntary care / 1 000 residents,Alcohol mortality per 100 000 inhabitants,Compulsory treatment in psychiatric inpatient care per population,"Entitled to special refunds on medicines for psychosis, as % of total population","Hospital care for mental disorders, recipients aged 0-24, combined",Mental health visits in primary health care per 1000 inhabitants,Outpatient visits in specialities of psychiatry per 1000 inhabitants,"Psychiatric inpatient care, patients per 1000 inhabitants","Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined","Rehabilitative psychotherapy, recipients aged 16-64, combined","Reimbursements for depression medicines, recipients all ages, combined","Sickness allowance for mental health reasons, recipients aged 18-64, combined",Suicides per 100 000 inhabitants
Ikaalinen,2014,-0.16115483930554933,0.22255924935499405,0.12293160380316798,-0.21833218487808473,0.5599856405814243,-0.8402511076538882,1.0596360675314247,-0.7914496702729662,1.0322627927083454,-0.07218328051347665,0.3876269375622634,0.6558074175709511,-0.20204616202270645,-0.3374985935400922
Ikaalinen,2015,-0.31261533545584774,0.06939091787992162,0.022023867776455215,-0.3665940616840312,0.4774214280718296,-0.8360794209390494,1.1763947884915567,-0.6932328964000777,0.3499572780488831,-0.16795645500652223,-0.15843434685437616,0.6021449252313397,-0.7178628580850851,-0.5222855973163121
Ikaalinen,2016,-0.16115483930554933,0.1172560214658817,0.09669187938695227,-0.21833218487808473,0.4196914845093276,-0.8152209873648555,0.9888061325413918,-0.3003658009085238,0.2632866974586132,-0.2637296294995678,0.20492161897917865,-0.023875499405336925,-0.34498746146964254,-0.7238714196176427
Ikaalinen,2017,-0.009694343155250917,-0.2943838693733748,2.5677512909273577,-0.3665940616840312,0.4196914845093276,-0.7818474936461453,1.4713350646609904,0.09250129458303007,0.3674811506327173,-0.17840030756340652,0.280501588033147,0.3299474440746768,0.20257836223534603,-1.1942383383207478
Ikaalinen,2018,0.14176615299504713,-0.11249647574672658,3.0543639055174694,-0.3665940616840312,0.9436256110405166,-0.6400101453416267,1.806670538129427,0.3871516162016958,-0.4424250915956307,-0.02922220263188152,0.7717713868839414,0.2967538740652078,0.48249044343243097,-0.6230785084669773
Ikaalinen,2019,0.14176615299504713,-0.4762712630000233,3.0145512158750116,-0.21833218487808473,0.20138347952263277,-0.4147390627403325,2.0678559234051734,-0.6932328964000777,-0.4369308817397281,0.2906145461719658,0.902532235083323,0.645189372827049,0.6783986260638237,-0.9590548789691953
Ikaalinen,2020,0.2932266491453456,-0.14121553789830268,2.9045194803185668,-0.21833218487808473,0.7242782845321449,-0.36467882216226716,2.1375791406609874,-0.2512574139720793,0.10149689602481841,0.08803151080196135,2.3065362830000136,0.9690995880803415,0.8919858447750989,-0.9422560604440845
Ikaalinen,2021,0.14176615299504713,-0.3996870972624871,3.211522254093756,-0.21833218487808473,-0.46330912589646905,-0.4022240025958162,1.9527572790463703,-0.2512574139720793,0.31186510257700095,0.2906145461719658,2.457696221107951,1.1834473574982187,1.3326805534542905,-0.8918596048687516
Ikaalinen,2022,0.14176615299504713,-0.23694574507022284,2.9948763988576577,-0.5148559384899779,-0.46330912589646905,-0.17278123327968314,1.2992404569898952,-0.4476909617178564,0.004893082527057125,0.19424853785189153,1.7774764996222352,1.565138607070953,1.7958476696278194,-0.6566761455171991
Ikaalinen,2023,0.14176615299504713,-0.23694574507022284,2.9375337913762114,-0.5148559384899779,0.477607157198156,-0.21032641371323219,1.2992404569898952,-0.4967993486543007,-0.002309626144220632,0.15188029379732507,1.5129466079333462,1.6528063831454423,1.7210357049252705,-0.6566761455171991
Ilmajoki,1997,-0.16115483930554933,-1.5293035418911451,-0.16760387017552145,-0.07007030807213796,-0.5259430799797392,-0.865281227942921,0.08793789688691125,-0.2512574139720793,-0.5747134368954091,-0.6799323866234894,-0.8675942037950729,-1.766201485668989,-0.3712383860513922,1.1407974366696667
Ilmajoki,1998,-0.16115483930554933,-1.4814384383051853,-0.10315949734370519,-0.07007030807213796,-0.5341902147743823,-0.865281227942921,0.07963751388026678,-0.10393225316274664,-0.4494871737122992,-0.658451847682692,-0.8675942037950729,-1.7037825395553579,-0.3712383860513922,-0.16951040828898323
Ilmajoki,1999,-0.009694343155250917,-1.6154607283458733,-0.1822631889276647,-0.07007030807213796,-0.2953947639823838,-0.865281227942921,0.12113942891348915,-0.054823866226302566,-0.38686005706635335,-0.6369713087418944,-0.8675942037950729,-1.4754931926631623,-0.3712383860513922,0.015276595487236873
Ilmajoki,2000,-0.31261533545584774,-1.462292396870801,0.04396893904020769,0.07819156873380849,-0.5345616730270352,-0.865281227942921,0.007147502288905066,0.09250129458303007,-0.38921923466331804,-0.49823705636725385,-0.6715267432047966,-1.2438283400972008,-0.3712383860513922,0.45204587714011985
Ilmajoki,2001,-0.009694343155250917,-0.5911475116063274,0.024499108323643277,0.07819156873380849,-0.4355960554913173,-0.865281227942921,0.09402484442511734,0.23982645539236314,-0.38460068495374117,-0.47675651742645625,-0.5959467741508282,-1.1197594706476786,-0.3712383860513922,-0.11911395271365044
Ilmajoki,2002,-0.16115483930554933,-1.5963146869114893,-0.23428840210324264,0.22645344553975527,-0.2383148723620241,-0.865281227942921,0.2722063996344187,0.14160968151947456,-0.0734313611332409,-0.4233515869879771,-0.5014718128333678,-0.8529494342091879,-0.3712383860513922,-0.1863092268140938
Ilmajoki,2003,0.2932266491453456,-0.43797918013125503,-0.2622621316402561,0.22645344553975527,-0.04974514684318991,-0.865281227942921,0.32920236294671085,-0.4476909617178564,-0.3827356105454233,-0.20973186523405943,-0.558156789623844,-0.7620008163519512,-0.3712383860513922,0.31765532893923315
Ilmajoki,2004,0.7476081375962405,-0.7730349052329756,-0.11726957189277838,0.22645344553975527,-0.214687842736053,-0.865281227942921,0.5499925509234538,-0.2512574139720793,-0.24393143329501563,-0.3165417261110182,-0.6904217354682887,-0.5814003254675726,-0.3712383860513922,0.23366123631367863
Ilmajoki,2005,0.8990686337465388,-0.5337093873031752,-0.21727407584687014,0.07819156873380849,-0.8405414414973006,-0.865281227942921,0.6175023327108288,0.043392907646586,-0.24242666573866495,-0.36994665654949765,-0.6070930647174212,-0.7227844224451004,-0.3893122310970414,-0.1023151341885393
Ilmajoki,2006,0.4446871452956436,-0.3326759522421431,0.13552000825442104,0.07819156873380849,-0.906147061601793,-0.865281227942921,1.9173423115513535,0.14160968151947456,-0.18171973689536774,-0.2741734820564521,-0.4573566342005556,-0.35911245699892463,-0.02971730811279277,0.6704305179665616
Ilmajoki,2007,-0.31261533545584774,-0.09335043431234262,-0.18786243729383648,-0.07007030807213796,-1.037358301810778,-0.865281227942921,1.0253278177706273,-0.6441245094636333,-0.2522857800880718,-0.306097873554134,-0.056291273894008446,-0.24500861888041744,-0.04244796143790067,0.14966714368812417
Ilmajoki,2008,-0.31261533545584774,-0.42840615941406324,-0.15613774056335614,-0.07007030807213796,-0.9717526817062854,-0.865281227942921,1.2118097559865733,0.23982645539236314,-0.3179085970827088,-0.306097873554134,0.057078679686944044,-0.1341447872170671,-0.028695173170780176,0.5864364253410072
Ilmajoki,2009,-0.7669968239067423,-0.3326759522421431,-0.5658940339588051,-0.21833218487808473,-0.9717526817062854,-0.865281227942921,1.0956043938935507,-0.005715479289858072,-0.19771296436660543,-0.24224909055877022,0.07597367195043622,-0.10031583802838825,0.004231100754161535,-0.2703033194396482
Ilmajoki,2010,-0.6155363277564443,0.09810998003149808,-0.6097743518620261,-0.21833218487808473,0.2145346248380438,-0.865281227942921,1.1476201274018558,-0.3985825747814123,0.04168734710622729,-0.2207685516179727,0.07597367195043622,-0.06905253640814539,-0.06484286326207855,-0.4382915046907575
Ilmajoki,2011,-0.9184573200570406,-0.4762712630000233,-0.303686773559983,-0.21833218487808473,0.2145346248380438,-0.8527661677984045,1.0740233980762748,-0.054823866226302566,0.15904564017469003,-0.29565402099724963,-0.169661227474961,0.005910081840773189,-0.4500541042368622,-0.2703033194396482
Ilmajoki,2012,-0.9184573200570406,-0.4762712630000233,-0.772963593983384,-0.21833218487808473,0.14892900473355136,-0.865281227942921,1.1243790549832515,-0.10393225316274664,-0.0357188932747053,-0.3386150988788445,-0.03739628163051642,-0.09361215862636581,0.0986888657504579,-0.4382915046907575
Ilmajoki,2013,-1.0699178162073388,-0.6294395944750953,-0.5824639148402289,-0.21833218487808473,-0.435874649180807,-0.8360794209390494,1.2776594611726195,-0.595016122527189,-0.10260399963086514,-0.40246388187420823,-0.03739628163051642,-0.15063066678598735,0.278799990230705,-1.0262501530696388
Ilmajoki,2014,-1.0699178162073388,-0.23694574507022284,-0.7844623034154973,-0.3665940616840312,-0.1307306617790102,-0.8152209873648555,1.2328373929367393,-0.6932328964000777,-0.16901218857681358,-0.466312664869572,0.3027135791123412,-0.09879728232666489,-0.05698308702158564,-0.9422560604440845
Ilmajoki,2015,-0.7669968239067423,-0.41883313869687105,-0.6775246551305059,-0.3665940616840312,-0.21320200972544176,-0.8110493006500168,1.1000312648304278,-0.7423412833365218,-0.34744577181504355,-0.47675651742645625,0.5483484785377385,-0.06629106443975537,0.07417218837209534,-1.0934454271700826
Ilmajoki,2016,-0.7669968239067423,-0.11249647574672658,-0.7030807516531157,-0.3665940616840312,-0.14750352505778616,-0.806877613935178,1.1647742522822546,-0.20214902703563523,-0.16797812858027164,-0.47675651742645625,0.9452239061250645,-0.34242425641213153,0.5039407159847565,-0.8414631492934191
Ilmajoki,2017,-0.46407583160614585,-0.7826079259501678,-0.7130794495708392,-0.5148559384899779,-0.10598925739508083,-0.5148595438964632,1.1736279941560084,-0.6441245094636333,-0.2903666561175587,-0.5835663783034151,1.2426420958261808,-0.15199423341534624,0.5198152798060613,-0.5726820528916446
Ilmajoki,2018,-0.31261533545584774,-0.6773046980610553,-0.7816516441948832,-0.3665940616840312,0.0991676022762029,-0.41056737602549376,1.0972644704948795,-0.10393225316274664,-0.10957265939032168,-0.5516419868057333,0.9968460162927998,-0.1346641570314248,0.6615794329706659,-1.0766466086449715
Ilmajoki,2019,-2.281601785409725,-1.0602255267487362,-1.2879570346161724,-0.21833218487808473,-0.09014503974793683,0.3862247865087136,0.8991619960696314,-0.7914496702729662,0.06246903734901677,-0.466312664869572,1.2235859234547046,-0.008516526738231634,1.2808133108820057,-0.8918596048687516
Ilmajoki,2020,-2.281601785409725,-0.993214381728392,-1.3312577254191675,-0.5148559384899779,-0.009345253938442839,0.5364055082429098,0.9102291734118242,-0.7914496702729662,-0.2366331020311942,-0.5731225257465308,1.4175987127123668,0.15276329419165352,1.4066253945551452,-0.6062796899418665
Ilmajoki,2021,-2.281601785409725,-0.7443158430813999,-1.34573816987404,-0.5148559384899779,-0.009345253938442839,0.6114958691100079,0.9910195680098302,-0.7914496702729662,-0.06442632179173237,-0.6050469172442126,1.6429151122832006,0.4979652831162559,1.8590286216174323,-0.6062796899418665
Ilmajoki,2022,-2.281601785409725,-0.9357762574252402,-1.3440901078857843,-0.5148559384899779,0.032911930229568016,0.56977900196162,0.5267514785048494,-0.6932328964000777,0.11233291088377297,-0.5841592121304439,2.5640292267875395,0.8026346434501571,2.2085644871368433,-1.832593442274962
Ilmajoki,2023,-2.1301412892594267,-0.9357762574252402,-1.3436955932410286,-0.5148559384899779,-0.17270925225753156,0.7116163502661387,0.5267514785048494,-0.545907735590745,0.17394370394310205,-0.5203104291350801,2.790688543895453,1.2068392374870343,2.5050559638016394,-1.832593442274962
Ilomantsi,1997,1.0505291298968367,0.3565815393956821,0.7094817985837423,1.1160247063754354,1.522393068349267,-0.710928819493886,0.46200849105302244,0.9764522594390268,-0.5896404465401046,0.7190396573338586,-0.7353292579506282,-1.3355051454045863,-0.5619583883025626,1.5103714442221066
Ilomantsi,1998,0.7476081375962405,1.4000407975696119,0.4693541773696735,1.1160247063754354,0.5595213177656084,-0.16443785985000559,0.009914296624453223,-0.2512574139720793,-0.5807086270199647,0.7724445877723377,-0.7353292579506282,-1.2777779396485722,-0.5619583883025626,1.275187984870554
Ilomantsi,1999,1.0505291298968367,0.19384018720341825,0.7625559580848613,1.4125484599873281,1.0374836776022587,-0.16860954656484436,0.039242316581263766,0.14160968151947456,-0.5660471412300745,0.8896983012061811,-0.7353292579506282,-0.7992117678323145,-0.5619583883025626,2.4343064631032063
Ilomantsi,2000,1.2019896260471352,-0.2752378279389908,0.7110579261581783,1.4125484599873281,1.027750709797004,-0.1894679801390383,0.3646173304417271,0.4853683900745843,-0.14637205799512867,0.9860643095262555,-0.7353292579506282,-0.6292506671656721,-0.5619583883025626,1.0400045255190011
Ilomantsi,2001,1.0505291298968367,0.5576149744567147,1.4023336834917346,1.7090722135992218,0.3792915916045804,-0.23952822071710367,0.3258822097440529,-0.15304064009919113,-0.2263161810208327,1.0179887010239372,-0.7353292579506282,-0.487170865827588,-0.5619583883025626,1.443176170121663
Ilomantsi,2002,1.3534501221974333,0.19384018720341825,1.0211762909964777,1.8573340904051685,1.5119171840387071,-0.24369990743194245,1.497342931415143,0.4853683900745843,0.004893082527057125,0.9541399180285735,-0.7353292579506282,-0.23160775669429096,-0.5619583883025626,1.275187984870554
Ilomantsi,2003,1.5049106183477319,0.2608513322237619,0.9978422314932183,2.1538578440170615,1.8965608533657132,-0.27290171443581396,2.083349971684243,0.681801937820361,-0.3040861273134284,1.0609497789055322,-0.5463793353157074,0.04255433156126963,-0.5619583883025626,0.7208269735418944
Ilomantsi,2004,2.262213099099223,0.662918202345827,1.5775285387411602,2.7469053512408483,1.8801594483395903,-0.2019830402835546,2.511649734827098,2.4005954805959098,-0.3979549968628218,1.2211645702209704,-0.5463793353157074,0.4521658601700748,-0.5619583883025626,1.1239986181445558
Ilomantsi,2005,2.4136735952495214,1.2277264246601558,0.7936750252052086,2.450381597628955,2.4378072192277758,-0.4314258095996876,2.4734679729965334,1.5657529026763572,-0.38585773961337755,1.5195207800840205,-0.5463793353157074,0.6121702817437004,-0.8307892770927979,0.45204587714011985
Ilomantsi,2006,2.868055083700416,0.9596818445787796,0.5016047843044278,2.7469053512408483,1.750805499393869,-0.33130532844355687,2.7457205356144723,1.4675361288034692,-0.14288574038356722,2.0309038778739588,-0.5463793353157074,0.7813410141587684,-0.43661861926534923,0.9560104328934468
Ilomantsi,2007,2.868055083700416,0.5384689330223303,0.6825663736301174,2.8951672280467946,1.5943885319851387,-0.2311848472874261,2.2205829707274316,0.43626000313813984,-0.12648596138504645,2.074457789582583,-0.5463793353157074,1.1562404170563816,-0.2337177839951568,-0.1023151341885393
Ilomantsi,2008,2.4136735952495214,1.0554120517506997,0.6580971576457519,2.8951672280467946,1.1187477862275685,0.18181213748161332,-0.04984846102338691,0.5835851639474725,-0.10300266130773612,1.9363163710349705,-0.5463793353157074,1.068667304872911,-0.5525266568139708,0.5024423327154527
Ilomantsi,2009,2.262213099099223,0.9596818445787796,0.28541321611931975,2.8951672280467946,1.3249261560936472,0.35702297950484213,-0.4482668453423217,0.7800187116932495,-0.2193827889091217,1.9676479287056237,-0.5463793353157074,1.0799077355601856,-1.0736090389267312,-0.08551631566342877
Ilomantsi,2010,1.8078316106483279,2.0318601649042853,-0.07219330894068592,2.8951672280467946,1.825308306235147,0.7408181572700101,-0.42170561972105947,0.8291270986296937,0.04875881277493193,1.7226966492810531,0.649632174284978,1.269075352436548,-1.1033138966853164,0.8048210661674489
Ilomantsi,2011,1.8078316106483279,0.5097498708707546,-0.10601200393623848,3.191690981658688,2.2457264516356217,0.3611946662196809,-0.5163299859968065,0.43626000313813984,0.5585003286704148,1.9885356338193922,0.649632174284978,1.5630988259347935,-0.767608325103185,-0.48868796026609
Ilomantsi,2012,1.5049106183477319,0.8543786166896673,-0.15526645649512438,3.191690981658688,0.6219873540494334,0.44045671380161777,-0.4941956313124212,-0.2512574139720793,0.7269657407371402,1.9780917812625083,0.649632174284978,1.5897112225250107,-0.883988677287733,1.2079927107701103
Ilomantsi,2013,1.3534501221974333,0.46188476728479444,-0.2721232373267694,3.191690981658688,2.688564387340945,0.4070832200829075,-0.6834443638639153,-0.6441245094636333,0.8822131433872226,2.4569576537277364,0.649632174284978,1.2796952528005283,-1.3950120019356564,0.82161988469256
Ilomantsi,2014,1.9592921067986264,1.2085803832257713,-0.01226525051867842,3.191690981658688,2.688564387340945,0.6448693628287181,-0.7061320774154101,0.43626000313813984,0.6560004904021168,2.9038991346952825,0.649632174284978,1.6176676958908314,-0.895224881034902,-0.4718891417409792
Ilomantsi,2015,1.3534501221974333,0.25127831150656976,-0.006701661720635389,3.3399528584646343,2.688564387340945,1.0203211671642085,-0.7432071215117555,0.5344767770110284,0.43673809861631274,2.8713819093705713,1.0275320195548199,1.4674928064296127,-0.6981395521211776,-0.3710962305903139
Ilomantsi,2016,0.8990686337465388,1.0075469481647397,-0.1208516398206266,3.3399528584646343,2.5813516350105843,0.8659687587151736,-0.8455785119270374,0.8782354855661383,1.0225819219925394,2.54110130800984,1.065322004081804,1.145637221168396,-0.9520405063619609,-1.2614336124211916
Ilomantsi,2017,1.5049106183477319,0.5671879951739068,2.4563536511118604,3.191690981658688,3.2933911642447917,1.3331976707771171,-0.6104009934054438,0.3871516162016958,0.9246992058642021,2.339111106466864,1.2542719267167248,1.2512685971859372,-0.946225000005493,-0.5390844158414229
Ilomantsi,2018,1.9592921067986264,1.285164548963308,3.741720683815899,3.3399528584646343,3.0294828508162106,1.070381407742274,-0.5478714414220555,-0.15304064009919113,1.133547184967418,2.616579611216145,1.065322004081804,1.628880284486353,-0.6450951632665615,0.8048210661674489
Ilomantsi,2019,1.9592921067986264,0.8448055959724752,3.495307466259546,4.081262242494367,3.0294828508162106,1.2163904427616312,-0.6950649000732175,1.0255606463754707,1.636880016284525,2.3611844792346908,1.1031119886087881,1.7888438707323882,-0.3864783432814828,-1.0094513345445282
Ilomantsi,2020,2.1107526029489243,1.1032771553366598,0.2195498509456929,3.191690981658688,0.24195129022682466,1.470863332366797,-0.7907959840831839,0.681801937820361,2.3130685255917505,2.3728139994456328,1.065322004081804,2.3371875370972637,-0.46781064598690425,-0.7910666937180864
Ilomantsi,2021,2.1107526029489243,0.4140196636988343,-0.15123114634034446,3.191690981658688,0.24195129022682466,1.6669326079642197,-0.6530096261728855,0.8782354855661383,2.2330724483460953,1.9032063118832314,1.5754867951960907,2.5144533576354675,0.7331699815068576,-0.7910666937180864
Ilomantsi,2022,1.2019896260471352,0.662918202345827,-0.03706681762546825,2.8951672280467946,0.24195129022682466,1.641902487675187,-0.8162504919702268,-0.10393225316274664,2.1815659206860256,1.8498013814447518,1.7644367178310116,2.756757600419166,1.0040451401811181,-1.4126229791471894
Ilomantsi,2023,1.6563711144980304,0.662918202345827,-0.03487184260668714,2.598643474434902,0.24195129022682466,1.395772971499699,-0.8162504919702268,0.4853683900745843,2.410621091690867,1.8498013814447518,1.84001668688498,2.8238144583269844,1.4599023004202405,-1.4126229791471894
Imatra,1997,0.7476081375962405,0.48103080871917875,-0.08403556214556247,0.6712390759575949,0.13984608887043934,-0.3354770151583957,0.08793789688691125,0.8782354855661383,-0.34966880043878196,0.313280752766821,-0.886408606004573,-1.3727504355946214,1.0534660232886417,1.930341907349879
Imatra,1998,0.7476081375962405,0.7012102852145949,-0.20295237155968218,0.5229771991516488,-0.18123498074166433,-0.865281227942921,-0.9628905917542792,0.9273438725025822,-0.18009937650598143,0.34520514426450283,-0.886408606004573,-1.0395384102812772,1.0534660232886417,1.594365536847661
Imatra,1999,1.0505291298968367,0.29914341509252984,-0.3017455900129367,0.5229771991516488,0.2296359259798822,0.649041049543557,-0.9734044102293622,0.4853683900745843,-0.35840089981353407,0.313280752766821,-0.8486186214775889,-0.6712480228946689,1.0534660232886417,0.5024423327154527
Imatra,2000,0.8990686337465388,0.9501088238615875,-0.384766705952573,0.5229771991516488,0.1897932204541144,0.1400952703332255,-1.053641445960259,0.9273438725025822,-0.23468170529513555,0.398610074702982,-0.8486186214775889,-0.6035362959538839,1.0534660232886417,0.6368328809163399
Imatra,2001,0.5961476414459421,0.25127831150656976,-0.14871299277183392,0.5229771991516488,0.23028597792202454,0.3528512927900033,-1.0414675508838471,0.9273438725025822,-0.4199703543506538,0.3666856832053001,-0.7919336446871127,-0.7117333195398616,1.0534660232886417,1.8799454517745462
Imatra,2002,0.7476081375962405,0.8160865338208995,-0.187916339308293,0.5229771991516488,-0.07476514491660895,1.6252157408158319,-0.934669289531688,1.1237774202483595,-0.10204531940331085,0.3562418306484161,-0.7352486678966363,-0.6286969586416428,1.0534660232886417,0.9056139773181144
Imatra,2003,0.7476081375962405,0.32786247724410633,-0.05503983841859297,0.6712390759575949,0.5838912638968851,1.892203690565514,-0.934669289531688,1.0746690333119149,0.1742277981679214,0.4096467610868952,-0.7163536756331443,-0.4274790529726756,1.0534660232886417,0.5360399697656743
Imatra,2004,0.8990686337465388,2.1850284963793576,-0.1352515275426285,0.6712390759575949,0.06552901115548787,-0.865281227942921,-0.8538788949336819,1.4675361288034692,0.11064989403264686,0.5483810134615359,-0.7163536756331443,-0.268818708174654,1.0534660232886417,1.5439690812723281
Imatra,2005,0.5961476414459421,1.5627821497618763,0.08228560312495438,0.6712390759575949,-0.2230278420938594,-0.865281227942921,-0.8998076809037813,0.8291270986296937,-0.15326384615239014,0.6017859439000149,-0.7198318545568301,-0.2037737893112412,0.7007087416028733,1.1743950737198885
Imatra,2006,0.7476081375962405,1.2085803832257713,0.043589542785763845,0.8195009527635416,-0.139720713078959,-0.08517581226806872,1.2450112880131512,1.320210967994136,0.049898621860970875,0.6551908743384949,-0.6974586833696522,0.12347759290614577,0.9003881607067086,0.31765532893923315
Imatra,2007,0.14176615299504713,2.1563094342277815,0.18071400908539903,0.8195009527635416,0.2546559240533011,-0.039287258404842124,-0.8892938624286982,1.6148612896128014,-0.016378197776171784,0.7724445877723377,-0.6512888334042252,0.7023758632948718,0.7037751464289111,-0.42149268616564667
Imatra,2008,0.5961476414459421,3.0944654645125986,0.09722019645172111,0.9677628295694884,0.946858059424347,0.14426695704806428,0.7575021260895657,3.2845464454519058,0.01818756254175137,0.921622692703863,-0.6134988488772412,0.7422601194705256,0.5799298269696368,0.5864364253410072
Imatra,2009,0.2932266491453456,3.113611505946983,0.6701708372783474,0.9677628295694884,1.3833061515982918,0.23604406477451748,0.5173443777639856,3.4809799931976824,-0.07516495861173664,1.0173958671969086,-0.6093089161580196,0.8504506464385849,0.021127799517479243,-0.15271158976387209
Imatra,2010,0.14176615299504713,1.6202202740650287,0.9598831349167204,0.9677628295694884,0.7645853128737288,0.48634526766484437,0.118372634577941,2.891679349960352,-0.01903719784237573,1.038876406137706,-0.4266035975749349,0.7807204838354744,-0.08873221466419588,-0.0183210415629848
Imatra,2011,0.14176615299504713,1.19900736250858,0.6164198800859285,0.9677628295694884,0.9876294105817467,-0.8277360475093719,1.014260640428435,2.744354189151019,-0.016790518074933182,0.9639909367584288,-0.2796335921862196,0.8703593636267792,-0.36660002597725594,0.7376257920670055
Imatra,2012,-0.16115483930554933,2.1467364135105895,0.3120096070972707,0.8195009527635416,0.6503326650698461,-0.7192721929235636,0.8582134399035185,2.9898961238332404,0.11878476092415763,0.8148128318269041,-0.20263011554118016,0.7820710572289966,-0.4505264188727886,-0.13591277123876158
Imatra,2013,-0.31261533545584774,0.9979739274475475,-0.5214013163781951,0.8195009527635416,0.5519242349131076,-0.6733836390603369,1.485722395205841,2.793462576087463,0.14779949373824172,0.7933322928861062,0.0598451048150943,0.4813439043287276,-0.15144085201788254,-0.7742678751929755
Imatra,2014,-0.7669968239067423,0.7107833059317871,-0.8700295857636811,0.8195009527635416,0.3796630498572333,1.679447668108736,-1.0381473976811892,0.5344767770110284,0.23377740694055799,0.696966284566032,0.41260535376960794,0.4866840171013912,0.22677773631810152,-0.0015222230378742615
Imatra,2015,-0.46407583160614585,1.2372994453773478,-0.7555623382827944,0.9677628295694884,0.1825675958542664,1.412459718359054,-1.0735623651762056,0.632693550883917,0.29565843407720815,0.6331175015706683,0.31599513106554084,0.47004964507802544,-0.12118617395321123,-0.11911395271365044
Imatra,2016,-0.31261533545584774,0.5288959123051389,-0.7510448996391138,0.8195009527635416,-0.37721605998667285,2.150848266885518,-0.5926935096579355,-0.595016122527189,0.17880830806677897,0.579712571132189,0.5161719343210466,0.04390490495479179,-0.4175226392776874,-0.992652516019417
Imatra,2017,-0.31261533545584774,1.7925346469744847,-1.015053587065568,0.8195009527635416,0.03402630498752648,2.814146454544885,-0.28391926181076116,-0.005715479289858072,0.24366925959229266,0.5901564236890732,0.7302614532712958,0.2510509706301228,0.1321649599814859,0.04887423253745855
Imatra,2018,-0.16115483930554933,0.4906038294363702,-1.009464395594304,0.8195009527635416,0.18201040847528713,2.835004888119079,-0.05040181989049666,0.43626000313813984,0.2871754115931827,0.6650418930683502,0.5937259846536379,0.5198729461130197,0.4089331306823739,-1.2278359753709698
Imatra,2019,-1.9786807931091284,1.2660185075289239,-1.3000372273226761,1.1160247063754354,0.9560338398506223,2.5596735649397186,-0.09799068246192497,0.5344767770110284,-0.13164323625567387,0.7608150675613957,0.9303576664728097,0.9634034468036818,0.8115133850564012,-0.5558832343665336
Imatra,2020,-2.1301412892594267,0.624626119477059,-1.3434306393712947,0.8195009527635416,0.6731239136273485,2.459553083783588,-0.07972983984730705,0.28893484232880723,0.3037174289204378,0.8246638505567594,1.0555856644158907,0.9912374141867317,0.8560706716942788,-0.5390844158414229
Imatra,2021,-2.281601785409725,1.2564454868117316,-1.410490778840107,0.9677628295694884,0.5093884570556071,2.668137419525527,-0.04984846102338691,-0.15304064009919113,0.07015494640279206,0.8246638505567594,1.2229547597131611,1.3777085713901818,0.882631618956667,-0.13591277123876158
Imatra,2022,-2.281601785409725,1.0554120517506997,-1.4089661323990326,0.8195009527635416,0.8793022834934272,2.2634838081861655,-0.07696304551175889,0.043392907646586,0.2640340140697636,0.8246638505567594,1.3433616611954775,1.714194941868355,1.5285814554707136,-0.6398773269920882
Imatra,2023,-2.281601785409725,1.0554120517506997,-1.408576999575117,0.8195009527635416,1.1190263799170581,2.0757579060184206,-0.07696304551175889,0.5835851639474725,0.19162026703136947,0.7608150675613957,1.7184950813371689,1.7413805368363573,0.8268381285716205,-0.6398773269920882
Inari,1997,0.4446871452956436,-0.7826079259501678,0.13167787325251343,-1.1079034457137642,0.15569030651758334,0.2318723780596787,-1.133325122824046,-1.3316419265738526,-0.500422955607762,-0.6799323866234894,-0.8864891960585648,-2.147108863608068,-0.5040431223633315,2.266318277852097
Inari,1998,0.5961476414459421,-0.8113269881017439,0.2127382514481688,-0.9596415689078179,1.9682026700758135,-0.005913764686131869,-1.1521393243057734,-0.987883218018743,-0.48810914462849625,-0.6265274561850102,-0.8864891960585648,-2.1955602457757055,-0.5040431223633315,1.4767738071718848
Inari,1999,0.7476081375962405,-0.6294395944750953,-0.04918270184541196,-1.1079034457137642,1.0629679984914935,0.11089346332935403,-1.1609930661795276,-1.4298587004467411,-0.480098378476553,-0.6160836036281256,-0.8864891960585648,-2.023580709446738,-0.5040431223633315,2.5518981927789817
Inari,2000,0.7476081375962405,-0.25609178650460684,0.23017939546757685,-0.9596415689078179,0.69879396364291,0.17346876405193573,-1.1327717639569364,-0.987883218018743,-0.47275355587000795,-0.6375641425689232,-0.8864891960585648,-1.7189586810583461,-0.5040431223633315,0.9728092514185579
Inari,2001,1.2019896260471352,-0.5241363665859833,0.17823754305764108,-0.9596415689078179,0.2061017609170742,0.21518563120032358,-1.0398074742825183,-0.4476909617178564,-0.4652227883873479,-0.46690549869660086,-0.8864891960585648,-1.592776712055481,-0.5040431223633315,1.9135430888247684
Inari,2002,1.5049106183477319,0.011952793576769717,0.16210118242511662,-0.6631178152959247,1.0465665934653703,0.1400952703332255,-1.0857362602526177,0.28893484232880723,-0.4609654056342297,-0.3705394903765264,-0.8864891960585648,-1.3571223201103784,-0.5040431223633315,0.9728092514185579
